"Year","Year ID","Division","Conference","Team Name","Team ID","Team URL"
"2017","12560","1","AAC","Cincinnati","140","http://stats.ncaa.org/team/140/12560"
"2017","12560","1","AAC","East Carolina","196","http://stats.ncaa.org/team/196/12560"
"2017","12560","1","AAC","Houston","288","http://stats.ncaa.org/team/288/12560"
"2017","12560","1","AAC","Memphis","404","http://stats.ncaa.org/team/404/12560"
"2017","12560","1","AAC","South Fla.","651","http://stats.ncaa.org/team/651/12560"
"2017","12560","1","AAC","Tulane","718","http://stats.ncaa.org/team/718/12560"
"2017","12560","1","AAC","UCF","128","http://stats.ncaa.org/team/128/12560"
"2017","12560","1","AAC","UConn","164","http://stats.ncaa.org/team/164/12560"
"2017","12560","1","ACC","Boston College","67","http://stats.ncaa.org/team/67/12560"
"2017","12560","1","ACC","Clemson","147","http://stats.ncaa.org/team/147/12560"
"2017","12560","1","ACC","Duke","193","http://stats.ncaa.org/team/193/12560"
"2017","12560","1","ACC","Florida St.","234","http://stats.ncaa.org/team/234/12560"
"2017","12560","1","ACC","Georgia Tech","255","http://stats.ncaa.org/team/255/12560"
"2017","12560","1","ACC","Louisville","367","http://stats.ncaa.org/team/367/12560"
"2017","12560","1","ACC","Miami (FL)","415","http://stats.ncaa.org/team/415/12560"
"2017","12560","1","ACC","NC State","490","http://stats.ncaa.org/team/490/12560"
"2017","12560","1","ACC","North Carolina","457","http://stats.ncaa.org/team/457/12560"
"2017","12560","1","ACC","Notre Dame","513","http://stats.ncaa.org/team/513/12560"
"2017","12560","1","ACC","Pittsburgh","545","http://stats.ncaa.org/team/545/12560"
"2017","12560","1","ACC","Virginia","746","http://stats.ncaa.org/team/746/12560"
"2017","12560","1","ACC","Virginia Tech","742","http://stats.ncaa.org/team/742/12560"
"2017","12560","1","ACC","Wake Forest","749","http://stats.ncaa.org/team/749/12560"
"2017","12560","1","ASUN","FGCU","28755","http://stats.ncaa.org/team/28755/12560"
"2017","12560","1","ASUN","Jacksonville","316","http://stats.ncaa.org/team/316/12560"
"2017","12560","1","ASUN","Kennesaw St.","1157","http://stats.ncaa.org/team/1157/12560"
"2017","12560","1","ASUN","Lipscomb","28600","http://stats.ncaa.org/team/28600/12560"
"2017","12560","1","ASUN","NJIT","471","http://stats.ncaa.org/team/471/12560"
"2017","12560","1","ASUN","North Florida","2711","http://stats.ncaa.org/team/2711/12560"
"2017","12560","1","ASUN","Stetson","678","http://stats.ncaa.org/team/678/12560"
"2017","12560","1","ASUN","USC Upstate","10411","http://stats.ncaa.org/team/10411/12560"
"2017","12560","1","America East","Albany (NY)","14","http://stats.ncaa.org/team/14/12560"
"2017","12560","1","America East","Binghamton","62","http://stats.ncaa.org/team/62/12560"
"2017","12560","1","America East","Hartford","272","http://stats.ncaa.org/team/272/12560"
"2017","12560","1","America East","Maine","380","http://stats.ncaa.org/team/380/12560"
"2017","12560","1","America East","Stony Brook","683","http://stats.ncaa.org/team/683/12560"
"2017","12560","1","America East","UMBC","391","http://stats.ncaa.org/team/391/12560"
"2017","12560","1","America East","UMass Lowell","368","http://stats.ncaa.org/team/368/12560"
