"Year","Year ID","Division","Conference","Team Name","Team ID","Team URL"
"2015","12080","1","","A&M-Corpus Christi","26172","http://stats.ncaa.org/team/26172/12080"
"2015","12080","1","","Abilene Christian","2","http://stats.ncaa.org/team/2/12080"
"2015","12080","1","","Air Force","721","http://stats.ncaa.org/team/721/12080"
"2015","12080","1","","Akron","5","http://stats.ncaa.org/team/5/12080"
"2015","12080","1","","Alabama","8","http://stats.ncaa.org/team/8/12080"
"2015","12080","1","","Alabama A&M","6","http://stats.ncaa.org/team/6/12080"
"2015","12080","1","","Alabama St.","7","http://stats.ncaa.org/team/7/12080"
"2015","12080","1","","Albany (NY)","14","http://stats.ncaa.org/team/14/12080"
"2015","12080","1","","Alcorn","17","http://stats.ncaa.org/team/17/12080"
"2015","12080","1","","Appalachian St.","27","http://stats.ncaa.org/team/27/12080"
"2015","12080","1","","Arizona","29","http://stats.ncaa.org/team/29/12080"
"2015","12080","1","","Arizona St.","28","http://stats.ncaa.org/team/28/12080"
"2015","12080","1","","Ark.-Pine Bluff","2678","http://stats.ncaa.org/team/2678/12080"
"2015","12080","1","","Arkansas","31","http://stats.ncaa.org/team/31/12080"
"2015","12080","1","","Arkansas St.","30","http://stats.ncaa.org/team/30/12080"
"2015","12080","1","","Army West Point","725","http://stats.ncaa.org/team/725/12080"
"2015","12080","1","","Auburn","37","http://stats.ncaa.org/team/37/12080"
"2015","12080","1","","Austin Peay","43","http://stats.ncaa.org/team/43/12080"
"2015","12080","1","","BYU","77","http://stats.ncaa.org/team/77/12080"
"2015","12080","1","","Ball St.","47","http://stats.ncaa.org/team/47/12080"
"2015","12080","1","","Baylor","51","http://stats.ncaa.org/team/51/12080"
"2015","12080","1","","Belmont","14927","http://stats.ncaa.org/team/14927/12080"
"2015","12080","1","","Bethune-Cookman","61","http://stats.ncaa.org/team/61/12080"
"2015","12080","1","","Binghamton","62","http://stats.ncaa.org/team/62/12080"
"2015","12080","1","","Boston College","67","http://stats.ncaa.org/team/67/12080"
"2015","12080","1","","Bowling Green","71","http://stats.ncaa.org/team/71/12080"
"2015","12080","1","","Bradley","72","http://stats.ncaa.org/team/72/12080"
"2015","12080","1","","Brown","80","http://stats.ncaa.org/team/80/12080"
"2015","12080","1","","Bryant","81","http://stats.ncaa.org/team/81/12080"
"2015","12080","1","","Bucknell","83","http://stats.ncaa.org/team/83/12080"
"2015","12080","1","","Buffalo","86","http://stats.ncaa.org/team/86/12080"
"2015","12080","1","","Butler","87","http://stats.ncaa.org/team/87/12080"
"2015","12080","1","","CSU Bakersfield","94","http://stats.ncaa.org/team/94/12080"
"2015","12080","1","","CSUN","101","http://stats.ncaa.org/team/101/12080"
"2015","12080","1","","Cal Poly","90","http://stats.ncaa.org/team/90/12080"
"2015","12080","1","","Cal St. Fullerton","97","http://stats.ncaa.org/team/97/12080"
"2015","12080","1","","California","107","http://stats.ncaa.org/team/107/12080"
"2015","12080","1","","Campbell","115","http://stats.ncaa.org/team/115/12080"
"2015","12080","1","","Canisius","116","http://stats.ncaa.org/team/116/12080"
"2015","12080","1","","Central Ark.","1004","http://stats.ncaa.org/team/1004/12080"
"2015","12080","1","","Central Conn. St.","127","http://stats.ncaa.org/team/127/12080"
"2015","12080","1","","Central Mich.","129","http://stats.ncaa.org/team/129/12080"
"2015","12080","1","","Charleston So.","48","http://stats.ncaa.org/team/48/12080"
"2015","12080","1","","Charlotte","458","http://stats.ncaa.org/team/458/12080"
"2015","12080","1","","Chicago St.","136","http://stats.ncaa.org/team/136/12080"
"2015","12080","1","","Cincinnati","140","http://stats.ncaa.org/team/140/12080"
"2015","12080","1","","Clemson","147","http://stats.ncaa.org/team/147/12080"
"2015","12080","1","","Coastal Caro.","149","http://stats.ncaa.org/team/149/12080"
"2015","12080","1","","Col. of Charleston","1014","http://stats.ncaa.org/team/1014/12080"
"2015","12080","1","","Columbia","158","http://stats.ncaa.org/team/158/12080"
"2015","12080","1","","Coppin St.","165","http://stats.ncaa.org/team/165/12080"
"2015","12080","1","","Cornell","167","http://stats.ncaa.org/team/167/12080"
"2015","12080","1","","Creighton","169","http://stats.ncaa.org/team/169/12080"
"2015","12080","1","","DBU","1045","http://stats.ncaa.org/team/1045/12080"
"2015","12080","1","","Dartmouth","172","http://stats.ncaa.org/team/172/12080"
"2015","12080","1","","Davidson","173","http://stats.ncaa.org/team/173/12080"
"2015","12080","1","","Dayton","175","http://stats.ncaa.org/team/175/12080"
"2015","12080","1","","Delaware","180","http://stats.ncaa.org/team/180/12080"
"2015","12080","1","","Delaware St.","178","http://stats.ncaa.org/team/178/12080"
"2015","12080","1","","Duke","193","http://stats.ncaa.org/team/193/12080"
"2015","12080","1","","ETSU","198","http://stats.ncaa.org/team/198/12080"
"2015","12080","1","","East Carolina","196","http://stats.ncaa.org/team/196/12080"
"2015","12080","1","","Eastern Ill.","201","http://stats.ncaa.org/team/201/12080"
"2015","12080","1","","Eastern Ky.","202","http://stats.ncaa.org/team/202/12080"
"2015","12080","1","","Eastern Mich.","204","http://stats.ncaa.org/team/204/12080"
"2015","12080","1","","Elon","1068","http://stats.ncaa.org/team/1068/12080"
"2015","12080","1","","Evansville","219","http://stats.ncaa.org/team/219/12080"
"2015","12080","1","","FGCU","28755","http://stats.ncaa.org/team/28755/12080"
"2015","12080","1","","FIU","231","http://stats.ncaa.org/team/231/12080"
"2015","12080","1","","Fairfield","220","http://stats.ncaa.org/team/220/12080"
"2015","12080","1","","Fairleigh Dickinson","222","http://stats.ncaa.org/team/222/12080"
"2015","12080","1","","Fla. Atlantic","229","http://stats.ncaa.org/team/229/12080"
"2015","12080","1","","Florida","235","http://stats.ncaa.org/team/235/12080"
"2015","12080","1","","Florida A&M","228","http://stats.ncaa.org/team/228/12080"
"2015","12080","1","","Florida St.","234","http://stats.ncaa.org/team/234/12080"
"2015","12080","1","","Fordham","236","http://stats.ncaa.org/team/236/12080"
"2015","12080","1","","Fresno St.","96","http://stats.ncaa.org/team/96/12080"
"2015","12080","1","","Furman","244","http://stats.ncaa.org/team/244/12080"
"2015","12080","1","","Ga. Southern","253","http://stats.ncaa.org/team/253/12080"
"2015","12080","1","","Gardner-Webb","1092","http://stats.ncaa.org/team/1092/12080"
"2015","12080","1","","George Mason","248","http://stats.ncaa.org/team/248/12080"
"2015","12080","1","","George Washington","249","http://stats.ncaa.org/team/249/12080"
"2015","12080","1","","Georgetown","251","http://stats.ncaa.org/team/251/12080"
"2015","12080","1","","Georgia","257","http://stats.ncaa.org/team/257/12080"
"2015","12080","1","","Georgia St.","254","http://stats.ncaa.org/team/254/12080"
"2015","12080","1","","Georgia Tech","255","http://stats.ncaa.org/team/255/12080"
"2015","12080","1","","Gonzaga","260","http://stats.ncaa.org/team/260/12080"
"2015","12080","1","","Grambling","261","http://stats.ncaa.org/team/261/12080"
"2015","12080","1","","Grand Canyon","1104","http://stats.ncaa.org/team/1104/12080"
"2015","12080","1","","Hartford","272","http://stats.ncaa.org/team/272/12080"
