"Game ID","Inning","Away Team","Home Team","Team","Event ID","Event","Score"
"4496528","1","James Madison","High Point","James Madison","0","Semones, F. struck out looking.",""
"4496528","1","James Madison","High Point","James Madison","1","Brown, H. flied out to cf.",""
"4496528","1","James Madison","High Point","James Madison","2","Sisk, A. grounded out to 3b.",""
"4496528","1","James Madison","High Point","High Point","3","ZENTE,A struck out swinging, reached first on a wild pitch.",""
"4496528","1","James Madison","High Point","High Point","4","LEE,H struck out swinging.",""
"4496528","1","James Madison","High Point","High Point","5","ZENTE,A out at second c to 2b, caught stealing.",""
"4496528","1","James Madison","High Point","High Point","6","SCHUNK,B grounded out to 2b.",""
"4496528","1","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 0 E: 0 LOB: 0","0-0"
"4496528","2","James Madison","High Point","James Madison","7","Hartigan, C. walked.",""
"4496528","2","James Madison","High Point","James Madison","8","Hartigan, C. advanced to second on a wild pitch.",""
"4496528","2","James Madison","High Point","James Madison","9","Tondi, Z. walked: Hartigan, C. advanced to third on a wild pitch.",""
"4496528","2","James Madison","High Point","James Madison","10","Morgan, M. doubled to right center, RBI: Tondi, Z. advanced to third: Hartigan, C. scored.","1-0"
"4496528","2","James Madison","High Point","James Madison","11","McKay, B. struck out swinging.",""
"4496528","2","James Madison","High Point","James Madison","12","Jones, J. flied out to cf, SF, RBI: Morgan, M. advanced to third: Tondi, Z. scored.","2-0"
"4496528","2","James Madison","High Point","James Madison","13","Sciorra, M. struck out swinging.",""
"4496528","2","James Madison","High Point","High Point","14","JACKSON,C reached on an error by ss.",""
"4496528","2","James Madison","High Point","High Point","15","HOLT,T singled to left field: JACKSON,C advanced to second.",""
"4496528","2","James Madison","High Point","High Point","16","WELLS,T struck out looking.",""
"4496528","2","James Madison","High Point","High Point","17","BROWN,S reached on a fielder's choice: HOLT,T out at second 2b to ss: JACKSON,C advanced to third.",""
"4496528","2","James Madison","High Point","High Point","18","JACKSON,C out at home c to p.",""
"4496528","2","James Madison","High Point","Inning Summary","R: 2 H: 1 E: 0 LOB: 1","R: 0 H: 1 E: 1 LOB: 1","2-0"
"4496528","3","James Madison","High Point","James Madison","19","Semones, F. flied out to lf.",""
"4496528","3","James Madison","High Point","James Madison","20","Brown, H. struck out swinging.",""
"4496528","3","James Madison","High Point","James Madison","21","Sisk, A. struck out looking.",""
"4496528","3","James Madison","High Point","High Point","22","DUNBAR,C grounded out to 2b.",""
"4496528","3","James Madison","High Point","High Point","23","JOHNSON,J pinch hit for GOTTFRIED,A.",""
"4496528","3","James Madison","High Point","High Point","24","JOHNSON,J singled to center field.",""
"4496528","3","James Madison","High Point","High Point","25","JOHNSON,J advanced to second on a wild pitch.",""
"4496528","3","James Madison","High Point","High Point","26","ZENTE,A struck out looking.",""
"4496528","3","James Madison","High Point","High Point","27","LEE,H flied out to lf.",""
"4496528","3","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 1","2-0"
"4496528","4","James Madison","High Point","James Madison","28","Hartigan, C. struck out swinging.",""
"4496528","4","James Madison","High Point","James Madison","29","Tondi, Z. grounded out to 2b.",""
"4496528","4","James Madison","High Point","James Madison","30","Morgan, M. struck out looking.",""
"4496528","4","James Madison","High Point","High Point","31","JOHNSON,J to dh.",""
"4496528","4","James Madison","High Point","High Point","32","SCHUNK,B reached on an error by 2b.",""
"4496528","4","James Madison","High Point","High Point","33","JACKSON,C singled to left field: SCHUNK,B advanced to second.",""
"4496528","4","James Madison","High Point","High Point","34","HOLT,T reached on an error by 3b, SAC: JACKSON,C advanced to second: SCHUNK,B advanced to third.",""
"4496528","4","James Madison","High Point","High Point","35","WELLS,T infield fly to 1b: HOLT,T advanced to second: JACKSON,C advanced to third: SCHUNK,B out at home 1b to c.",""
"4496528","4","James Madison","High Point","High Point","36","BROWN,S grounded out to 3b.",""
"4496528","4","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 2 LOB: 2","2-0"
"4496528","5","James Madison","High Point","James Madison","37","McKay, B. flied out to lf.",""
"4496528","5","James Madison","High Point","James Madison","38","Jones, J. hit by pitch.",""
"4496528","5","James Madison","High Point","James Madison","39","MURRAH,R to p for DACZKOWSKI.",""
"4496528","5","James Madison","High Point","James Madison","40","Sciorra, M. hit into double play ss to 2b to 1b: Jones, J. out on the play.",""
"4496528","5","James Madison","High Point","High Point","41","DUNBAR,C struck out swinging.",""
"4496528","5","James Madison","High Point","High Point","42","JOHNSON,J grounded out to c.",""
"4496528","5","James Madison","High Point","High Point","43","ZENTE,A singled to center field.",""
"4496528","5","James Madison","High Point","High Point","44","LEE,H reached on a fielder's choice: ZENTE,A out at second ss to 2b.",""
"4496528","5","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 1","2-0"
"4496528","6","James Madison","High Point","James Madison","45","Semones, F. popped up to 2b.",""
"4496528","6","James Madison","High Point","James Madison","46","Brown, H. struck out looking.",""
"4496528","6","James Madison","High Point","James Madison","47","Sisk, A. struck out swinging.",""
"4496528","6","James Madison","High Point","High Point","48","Griffin, D. to lf for Brown, H..",""
"4496528","6","James Madison","High Point","High Point","49","SCHUNK,B flied out to cf.",""
"4496528","6","James Madison","High Point","High Point","50","JACKSON,C struck out swinging.",""
"4496528","6","James Madison","High Point","High Point","51","HOLT,T singled to left field.",""
"4496528","6","James Madison","High Point","High Point","52","WELLS,T walked: HOLT,T advanced to second.",""
"4496528","6","James Madison","High Point","High Point","53","Colon, M. to p for Harlow, C..",""
"4496528","6","James Madison","High Point","High Point","54","SERGENT,J pinch hit for BROWN,S.",""
"4496528","6","James Madison","High Point","High Point","55","SERGENT,J grounded out to 1b unassisted.",""
"4496528","6","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 2","2-0"
"4496528","7","James Madison","High Point","James Madison","56","WOODARD,J to c for SERGENT,J.",""
"4496528","7","James Madison","High Point","James Madison","57","Hartigan, C. popped up to 1b.",""
"4496528","7","James Madison","High Point","James Madison","58","Tondi, Z. struck out swinging.",""
"4496528","7","James Madison","High Point","James Madison","59","Morgan, M. walked.",""
"4496528","7","James Madison","High Point","James Madison","60","HODGES,M to p for MURRAH,R.",""
"4496528","7","James Madison","High Point","James Madison","61","Dofflemyer pinch ran for Morgan, M..",""
"4496528","7","James Madison","High Point","James Madison","62","Dofflemyer out at second c to 2b, caught stealing.",""
"4496528","7","James Madison","High Point","High Point","63","Dofflemyer to 1b.",""
"4496528","7","James Madison","High Point","High Point","64","DUNBAR,C singled to center field.",""
"4496528","7","James Madison","High Point","High Point","65","DUNBAR,C stole second.",""
"4496528","7","James Madison","High Point","High Point","66","JOHNSON,J popped up to ss.",""
"4496528","7","James Madison","High Point","High Point","67","ZENTE,A hit by pitch.",""
"4496528","7","James Madison","High Point","High Point","68","LEE,H walked: ZENTE,A advanced to second: DUNBAR,C advanced to third.",""
"4496528","7","James Madison","High Point","High Point","69","Kelly, K. to p for Colon, M..",""
"4496528","7","James Madison","High Point","High Point","70","SCHUNK,B struck out swinging.",""
"4496528","7","James Madison","High Point","High Point","71","JACKSON,C struck out swinging.",""
"4496528","7","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 3","2-0"
"4496528","8","James Madison","High Point","James Madison","72","McKay, B. popped up to ss.",""
"4496528","8","James Madison","High Point","James Madison","73","Jones, J. walked.",""
"4496528","8","James Madison","High Point","James Madison","74","Sciorra, M. singled to center field: Jones, J. advanced to third.",""
"4496528","8","James Madison","High Point","James Madison","75","LETCHWORTH to p for HODGES,M.",""
"4496528","8","James Madison","High Point","James Madison","76","Sciorra, M. advanced to second: Jones, J. scored on a wild pitch.","3-0"
"4496528","8","James Madison","High Point","James Madison","77","Semones, F. struck out swinging, out at first c to 1b.",""
"4496528","8","James Madison","High Point","James Madison","78","Sciorra, M. advanced to third on a wild pitch.",""
"4496528","8","James Madison","High Point","James Madison","79","Griffin, D. flied out to lf.",""
"4496528","8","James Madison","High Point","High Point","80","HOLT,T struck out looking.",""
"4496528","8","James Madison","High Point","High Point","81","WELLS,T grounded out to 2b.",""
"4496528","8","James Madison","High Point","High Point","82","WOODARD,J grounded out to p.",""
"4496528","8","James Madison","High Point","Inning Summary","R: 1 H: 1 E: 0 LOB: 1","R: 0 H: 0 E: 0 LOB: 0","3-0"
"4496528","9","James Madison","High Point","James Madison","83","Sisk, A. reached on an error by 1b.",""
"4496528","9","James Madison","High Point","James Madison","84","Dipasupil, M pinch hit for Hartigan, C..",""
"4496528","9","James Madison","High Point","James Madison","85","Dipasupil, M hit into double play p to ss to 1b: Sisk, A. out on the play.",""
"4496528","9","James Madison","High Point","James Madison","86","JEFFERS,C to p for LETCHWORTH.",""
"4496528","9","James Madison","High Point","James Madison","87","Tondi, Z. struck out looking.",""
"4496528","9","James Madison","High Point","High Point","88","DUNBAR,C struck out swinging.",""
"4496528","9","James Madison","High Point","High Point","89","JOHNSON,J tripled to center field.",""
"4496528","9","James Madison","High Point","High Point","90","ZENTE,A struck out looking.",""
"4496528","9","James Madison","High Point","High Point","91","LEE,H singled to center field, RBI: JOHNSON,J scored.","3-1"
"4496528","9","James Madison","High Point","High Point","92","SCHUNK,B reached on a fielder's choice: LEE,H out at second ss to 2b.",""
"4496528","9","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 1 LOB: 0","R: 1 H: 2 E: 0 LOB: 1","3-1"
"4499325","1","James Madison","High Point","James Madison","0","Semones, F. flied out to lf.",""
"4499325","1","James Madison","High Point","James Madison","1","Brown, H. struck out swinging, out at first c to 1b.",""
"4499325","1","James Madison","High Point","James Madison","2","Sisk, A. homered, RBI.","1-0"
"4499325","1","James Madison","High Point","James Madison","3","Hartigan, C. homered, RBI.","2-0"
"4499325","1","James Madison","High Point","James Madison","4","Tondi, Z. hit by pitch.",""
"4499325","1","James Madison","High Point","James Madison","5","Morgan, M. flied out to cf.",""
"4499325","1","James Madison","High Point","High Point","6","ZENTE,A grounded out to 2b.",""
"4499325","1","James Madison","High Point","High Point","7","DUNBAR,C walked.",""
"4499325","1","James Madison","High Point","High Point","8","HOLT,T singled to right field: DUNBAR,C advanced to second.",""
"4499325","1","James Madison","High Point","High Point","9","LEE,H infield fly to 2b.",""
"4499325","1","James Madison","High Point","High Point","10","JOHNSON,J struck out swinging.",""
"4499325","1","James Madison","High Point","Inning Summary","R: 2 H: 2 E: 0 LOB: 1","R: 0 H: 1 E: 0 LOB: 2","2-0"
"4499325","2","James Madison","High Point","James Madison","11","McKay, B. struck out swinging.",""
"4499325","2","James Madison","High Point","James Madison","12","Jones, J. walked.",""
"4499325","2","James Madison","High Point","James Madison","13","Sciorra, M. struck out swinging.",""
"4499325","2","James Madison","High Point","James Madison","14","Semones, F. struck out swinging.",""
"4499325","2","James Madison","High Point","High Point","15","WELLS,T singled through the left side.",""
"4499325","2","James Madison","High Point","High Point","16","KATES,J flied out to lf.",""
"4499325","2","James Madison","High Point","High Point","17","BROWN,S lined into double play 3b to 1b: WELLS,T out on the play.",""
"4499325","2","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 1","R: 0 H: 1 E: 0 LOB: 0","2-0"
"4499325","3","James Madison","High Point","James Madison","18","Brown, H. struck out swinging.",""
"4499325","3","James Madison","High Point","James Madison","19","Sisk, A. struck out swinging.",""
"4499325","3","James Madison","High Point","James Madison","20","Hartigan, C. flied out to lf.",""
"4499325","3","James Madison","High Point","High Point","21","SCAVONE,G struck out looking.",""
"4499325","3","James Madison","High Point","High Point","22","ZENTE,A reached on an error by 2b.",""
"4499325","3","James Madison","High Point","High Point","23","DUNBAR,C singled to center field: ZENTE,A advanced to second.",""
"4499325","3","James Madison","High Point","High Point","24","HOLT,T hit into double play ss to 1b: DUNBAR,C out on the play.",""
"4499325","3","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 1 LOB: 1","2-0"
"4499325","4","James Madison","High Point","James Madison","25","Tondi, Z. grounded out to 1b unassisted.",""
"4499325","4","James Madison","High Point","James Madison","26","Morgan, M. grounded out to ss.",""
"4499325","4","James Madison","High Point","James Madison","27","McKay, B. singled to left field.",""
"4499325","4","James Madison","High Point","James Madison","28","McKay, B. picked off, out at first p to 1b.",""
"4499325","4","James Madison","High Point","High Point","29","LEE,H reached on an error by 2b.",""
"4499325","4","James Madison","High Point","High Point","30","JOHNSON,J grounded out to 2b: LEE,H advanced to second.",""
"4499325","4","James Madison","High Point","High Point","31","WELLS,T flied out to rf.",""
"4499325","4","James Madison","High Point","High Point","32","KATES,J flied out to cf.",""
"4499325","4","James Madison","High Point","Inning Summary","R: 0 H: 1 E: 0 LOB: 0","R: 0 H: 0 E: 1 LOB: 1","2-0"
"4499325","5","James Madison","High Point","James Madison","33","Jones, J. struck out swinging.",""
"4499325","5","James Madison","High Point","James Madison","34","Sciorra, M. walked.",""
"4499325","5","James Madison","High Point","James Madison","35","LETCHWORTH to p for GOTTFRIED,A.",""
"4499325","5","James Madison","High Point","James Madison","36","Sciorra, M. out at second c to 2b, caught stealing.",""
"4499325","5","James Madison","High Point","James Madison","37","Semones, F. struck out swinging.",""
"4499325","5","James Madison","High Point","High Point","38","BROWN,S flied out to cf.",""
"4499325","5","James Madison","High Point","High Point","39","SCAVONE,G walked.",""
"4499325","5","James Madison","High Point","High Point","40","WINGER,J pinch ran for SCAVONE,G.",""
"4499325","5","James Madison","High Point","High Point","41","ZENTE,A struck out swinging.",""
"4499325","5","James Madison","High Point","High Point","42","WINGER,J stole second.",""
"4499325","5","James Madison","High Point","High Point","43","DUNBAR,C singled, RBI, advanced to second: WINGER,J scored.","2-1"
"4499325","5","James Madison","High Point","High Point","44","HOLT,T reached on an error by 3b: DUNBAR,C advanced to third, out at home 1b to c.",""
"4499325","5","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 1 H: 1 E: 1 LOB: 1","2-1"
"4499325","6","James Madison","High Point","James Madison","45","WINGER,J to dh.",""
"4499325","6","James Madison","High Point","James Madison","46","No play.",""
"4499325","6","James Madison","High Point","James Madison","47","VIZCAINO,J to p for LETCHWORTH.",""
"4499325","6","James Madison","High Point","James Madison","48","Brown, H. homered to right center, RBI.","3-1"
"4499325","6","James Madison","High Point","James Madison","49","Sisk, A. struck out swinging, out at first c to 1b.",""
"4499325","6","James Madison","High Point","James Madison","50","Hartigan, C. struck out swinging.",""
"4499325","6","James Madison","High Point","James Madison","51","Tondi, Z. reached on an error by 1b.",""
"4499325","6","James Madison","High Point","James Madison","52","Morgan, M. lined out to cf.",""
"4499325","6","James Madison","High Point","High Point","53","Richards, G. to p for Goggin, D..",""
"4499325","6","James Madison","High Point","High Point","54","LEE,H struck out swinging.",""
"4499325","6","James Madison","High Point","High Point","55","JOHNSON,J popped up to 2b.",""
"4499325","6","James Madison","High Point","High Point","56","WELLS,T fouled out to 1b.",""
"4499325","6","James Madison","High Point","Inning Summary","R: 1 H: 1 E: 1 LOB: 1","R: 0 H: 0 E: 0 LOB: 0","3-1"
"4499325","7","James Madison","High Point","James Madison","57","McKay, B. fouled out to 1b.",""
"4499325","7","James Madison","High Point","James Madison","58","Jones, J. flied out to lf.",""
"4499325","7","James Madison","High Point","James Madison","59","Sciorra, M. singled to right field.",""
"4499325","7","James Madison","High Point","James Madison","60","Sciorra, M. stole second.",""
"4499325","7","James Madison","High Point","James Madison","61","Semones, F. singled to shortstop, RBI: Sciorra, M. scored.","4-1"
"4499325","7","James Madison","High Point","James Madison","62","Griffin, D. pinch hit for Brown, H..",""
"4499325","7","James Madison","High Point","James Madison","63","Semones, F. stole second.",""
"4499325","7","James Madison","High Point","James Madison","64","Griffin, D. walked: Semones, F. advanced to third on a wild pitch.",""
"4499325","7","James Madison","High Point","James Madison","65","LYTTLE,G to p for VIZCAINO,J.",""
"4499325","7","James Madison","High Point","James Madison","66","Sisk, A. struck out swinging.",""
"4499325","7","James Madison","High Point","High Point","67","Griffin, D. to lf.",""
"4499325","7","James Madison","High Point","High Point","68","KATES,J struck out swinging.",""
"4499325","7","James Madison","High Point","High Point","69","BROWN,S walked.",""
"4499325","7","James Madison","High Point","High Point","70","WINGER,J struck out swinging.",""
"4499325","7","James Madison","High Point","High Point","71","BROWN,S advanced to second on a wild pitch.",""
"4499325","7","James Madison","High Point","High Point","72","Bechtold, M. to p for Richards, G..",""
"4499325","7","James Madison","High Point","High Point","73","ZENTE,A singled to shortstop: BROWN,S advanced to third.",""
"4499325","7","James Madison","High Point","High Point","74","ZENTE,A advanced to second on a wild pitch.",""
"4499325","7","James Madison","High Point","High Point","75","DUNBAR,C walked.",""
"4499325","7","James Madison","High Point","High Point","76","HOLT,T grounded out to ss.",""
"4499325","7","James Madison","High Point","Inning Summary","R: 1 H: 2 E: 0 LOB: 2","R: 0 H: 1 E: 0 LOB: 3","4-1"
"4499325","8","James Madison","High Point","James Madison","77","Hartigan, C. doubled to center field.",""
"4499325","8","James Madison","High Point","James Madison","78","Tondi, Z. singled to center field, RBI: Hartigan, C. scored.","5-1"
"4499325","8","James Madison","High Point","James Madison","79","Jackson, D. pinch ran for Tondi, Z..",""
"4499325","8","James Madison","High Point","James Madison","80","Morgan, M. grounded out to p, SAC: Jackson, D. advanced to second.",""
"4499325","8","James Madison","High Point","James Madison","81","McKay, B. struck out swinging.",""
"4499325","8","James Madison","High Point","James Madison","82","Jones, J. struck out swinging.",""
"4499325","8","James Madison","High Point","High Point","83","Hayes, K. to c for Jackson, D..",""
"4499325","8","James Madison","High Point","High Point","84","Dofflemyer to 1b for Morgan, M..",""
"4499325","8","James Madison","High Point","High Point","85","Marsili, M. to p for Bechtold, M..",""
"4499325","8","James Madison","High Point","High Point","86","LEE,H walked.",""
"4499325","8","James Madison","High Point","High Point","87","JOHNSON,J flied out to rf.",""
"4499325","8","James Madison","High Point","High Point","88","WELLS,T fouled out to 3b.",""
"4499325","8","James Madison","High Point","High Point","89","KATES,J struck out swinging.",""
"4499325","8","James Madison","High Point","Inning Summary","R: 1 H: 2 E: 0 LOB: 1","R: 0 H: 0 E: 0 LOB: 1","5-1"
"4499325","9","James Madison","High Point","James Madison","90","WOODARD,J to 1b for KATES,J.",""
"4499325","9","James Madison","High Point","James Madison","91","Sciorra, M. struck out looking.",""
"4499325","9","James Madison","High Point","James Madison","92","Semones, F. struck out looking.",""
"4499325","9","James Madison","High Point","James Madison","93","Griffin, D. grounded out to p.",""
"4499325","9","James Madison","High Point","High Point","94","BROWN,S lined out to rf.",""
"4499325","9","James Madison","High Point","High Point","95","MILLWEE,D pinch hit for WINGER,J.",""
"4499325","9","James Madison","High Point","High Point","96","MILLWEE,D singled to right field.",""
"4499325","9","James Madison","High Point","High Point","97","DIPINO,P pinch ran for MILLWEE,D.",""
"4499325","9","James Madison","High Point","High Point","98","ZENTE,A flied out to cf.",""
"4499325","9","James Madison","High Point","High Point","99","DUNBAR,C grounded out to p.",""
"4499325","9","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 1","5-1"
"4505587","1","James Madison","High Point","James Madison","0","Semones, F. popped up to 2b (1-0 B).",""
"4505587","1","James Madison","High Point","James Madison","1","Sisk, A. grounded out to ss (0-0).",""
"4505587","1","James Madison","High Point","James Madison","2","Brown, H. struck out swinging (1-2 FKFBS).",""
"4505587","1","James Madison","High Point","High Point","3","ZENTE,A doubled down the lf line (1-1 BK).",""
"4505587","1","James Madison","High Point","High Point","4","DUNBAR,C popped up to p (1-0 B).",""
"4505587","1","James Madison","High Point","High Point","5","Stewart, N. to p for Bourne, C..",""
"4505587","1","James Madison","High Point","High Point","6","HOLT,T grounded out to ss (3-1 KBBB); ZENTE,A advanced to third.",""
"4505587","1","James Madison","High Point","High Point","7","JOHNSON,J walked (3-2 BSBSFBB).",""
"4505587","1","James Madison","High Point","High Point","8","JOHNSON,J stole second.",""
"4505587","1","James Madison","High Point","High Point","9","JACKSON,C struck out swinging (2-2 SBBFS).",""
"4505587","1","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 2","0-0"
"4505587","2","James Madison","High Point","James Madison","10","Hartigan, C. singled up the middle (1-2 KFBF).",""
"4505587","2","James Madison","High Point","James Madison","11","Morgan, M. flied out to rf (1-1 BF).",""
"4505587","2","James Madison","High Point","James Madison","12","Sciorra, M. hit into double play 3b to 2b to 1b (2-1 SBB); Hartigan, C. out on the play.",""
"4505587","2","James Madison","High Point","High Point","13","LEE,H flied out to cf (0-0).",""
"4505587","2","James Madison","High Point","High Point","14","SCHUNK,B grounded out to ss (2-1 FBB).",""
"4505587","2","James Madison","High Point","High Point","15","SERGENT,J grounded out to 2b (2-1 SBB).",""
"4505587","2","James Madison","High Point","Inning Summary","R: 0 H: 1 E: 0 LOB: 0","R: 0 H: 0 E: 0 LOB: 0","0-0"
"4505587","3","James Madison","High Point","James Madison","16","Jones, J. grounded out to 2b (0-0).",""
"4505587","3","James Madison","High Point","James Madison","17","McKay, B. flied out to cf (0-1 K).",""
"4505587","3","James Madison","High Point","James Madison","18","Hayes, K. struck out looking (3-2 BBBKKK).",""
"4505587","3","James Madison","High Point","High Point","19","WOODARD,J struck out swinging (2-2 BBKSFS).",""
"4505587","3","James Madison","High Point","High Point","20","ZENTE,A singled to left field (1-0 B).",""
"4505587","3","James Madison","High Point","High Point","21","ZENTE,A stole second.",""
"4505587","3","James Madison","High Point","High Point","22","DUNBAR,C grounded out to 2b (3-2 SBKBB); ZENTE,A advanced to third.",""
"4505587","3","James Madison","High Point","High Point","23","HOLT,T struck out swinging (0-2 FKS).",""
"4505587","3","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 0 H: 1 E: 0 LOB: 1","0-0"
"4505587","4","James Madison","High Point","James Madison","24","Semones, F. singled down the lf line (2-1 SBB).",""
"4505587","4","James Madison","High Point","James Madison","25","Sisk, A. walked (3-0 BBBB); Semones, F. advanced to second.",""
"4505587","4","James Madison","High Point","James Madison","26","Brown, H. grounded out to p, SAC (1-0 B); Sisk, A. advanced to second; Semones, F. advanced to third.",""
"4505587","4","James Madison","High Point","James Madison","27","SERGENT,J to dh.",""
"4505587","4","James Madison","High Point","James Madison","28","SMITH,H to p.",""
"4505587","4","James Madison","High Point","James Madison","29","Hartigan, C. flied out to rf, SF, RBI (1-2 BFF); Sisk, A. advanced to third; Semones, F. scored.","1-0"
"4505587","4","James Madison","High Point","James Madison","30","Morgan, M. walked (3-0 BBBB).",""
"4505587","4","James Madison","High Point","James Madison","31","Sciorra, M. popped up to ss (1-0 B).",""
"4505587","4","James Madison","High Point","High Point","32","JOHNSON,J popped up to 2b (0-0).",""
"4505587","4","James Madison","High Point","High Point","33","JACKSON,C struck out swinging (0-2 SKS).",""
"4505587","4","James Madison","High Point","High Point","34","LEE,H grounded out to 3b (2-2 BFKBF).",""
"4505587","4","James Madison","High Point","Inning Summary","R: 1 H: 1 E: 0 LOB: 2","R: 0 H: 0 E: 0 LOB: 0","1-0"
"4505587","5","James Madison","High Point","James Madison","35","Jones, J. struck out swinging (2-2 KKBBS).",""
"4505587","5","James Madison","High Point","James Madison","36","McKay, B. hit by pitch (2-2 FBBK).",""
"4505587","5","James Madison","High Point","James Madison","37","Hayes, K. hit into double play ss to 2b to 1b (1-2 FBF); McKay, B. out on the play.",""
"4505587","5","James Madison","High Point","High Point","38","SCHUNK,B walked (3-1 BBBKB).",""
"4505587","5","James Madison","High Point","High Point","39","SERGENT,J flied out to lf (0-0).",""
"4505587","5","James Madison","High Point","High Point","40","SCHUNK,B advanced to second on a passed ball.",""
"4505587","5","James Madison","High Point","High Point","41","WOODARD,J grounded out to 1b unassisted (2-1 FBB); SCHUNK,B advanced to third.",""
"4505587","5","James Madison","High Point","High Point","42","ZENTE,A homered to left field, 2 RBI (1-1 BK); SCHUNK,B scored.","1-2"
"4505587","5","James Madison","High Point","High Point","43","DUNBAR,C flied out to lf (3-2 BKBSB).",""
"4505587","5","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 2 H: 1 E: 0 LOB: 0","1-2"
"4505587","6","James Madison","High Point","James Madison","44","Semones, F. walked (3-2 BKBBKB).",""
"4505587","6","James Madison","High Point","James Madison","45","Semones, F. stole second.",""
"4505587","6","James Madison","High Point","James Madison","46","Sisk, A. struck out swinging (2-2 KFBBS).",""
"4505587","6","James Madison","High Point","James Madison","47","Brown, H. homered to right center, 2 RBI (0-2 FF); Semones, F. scored.","3-2"
"4505587","6","James Madison","High Point","James Madison","48","Hartigan, C. flied out to lf (2-0 BB).",""
"4505587","6","James Madison","High Point","James Madison","49","Morgan, M. homered to left center, RBI (2-1 KBB).","4-2"
"4505587","6","James Madison","High Point","James Madison","50","Sciorra, M. flied out to rf (3-1 BBBK).",""
"4505587","6","James Madison","High Point","High Point","51","Perkins, S. to p for Stewart, N..",""
"4505587","6","James Madison","High Point","High Point","52","HOLT,T grounded out to ss (3-2 BSSBB).",""
"4505587","6","James Madison","High Point","High Point","53","JOHNSON,J grounded out to p unassisted (1-1 BF).",""
"4505587","6","James Madison","High Point","High Point","54","JACKSON,C struck out looking (3-2 BFBBSFFK).",""
"4505587","6","James Madison","High Point","Inning Summary","R: 3 H: 2 E: 0 LOB: 0","R: 0 H: 0 E: 0 LOB: 0","4-2"
"4505587","7","James Madison","High Point","James Madison","55","JEFFERS,C to p for SMITH,H.",""
"4505587","7","James Madison","High Point","James Madison","56","Jones, J. flied out to lf (0-0).",""
"4505587","7","James Madison","High Point","James Madison","57","McKay, B. struck out swinging (2-2 BSKBFS).",""
"4505587","7","James Madison","High Point","James Madison","58","Hayes, K. grounded out to 3b (0-0).",""
"4505587","7","James Madison","High Point","High Point","59","LEE,H reached on an error by 1b (2-1 BBF).",""
"4505587","7","James Madison","High Point","High Point","60","SCHUNK,B struck out swinging (2-2 BFKBS).",""
"4505587","7","James Madison","High Point","High Point","61","LEE,H stole second, advanced to third on an error by c.",""
"4505587","7","James Madison","High Point","High Point","62","SERGENT,J flied out to rf, SF, RBI (2-1 BFB); LEE,H scored, unearned.","4-3"
"4505587","7","James Madison","High Point","High Point","63","WOODARD,J walked (3-2 BBKFBB).",""
"4505587","7","James Madison","High Point","High Point","64","Colon, M. to p for Perkins, S..",""
"4505587","7","James Madison","High Point","High Point","65","WINGER,J pinch ran for WOODARD,J.",""
"4505587","7","James Madison","High Point","High Point","66","ZENTE,A struck out swinging (1-2 KBKS).",""
"4505587","7","James Madison","High Point","Inning Summary","R: 0 H: 0 E: 0 LOB: 0","R: 1 H: 0 E: 2 LOB: 1","4-3"
"4505587","8","James Madison","High Point","James Madison","67","BROWN,S to c for WINGER,J.",""
"4505587","8","James Madison","High Point","James Madison","68","Semones, F. struck out looking (2-2 BSSBFK).",""
"4505587","8","James Madison","High Point","James Madison","69","Sisk, A. grounded out to ss (3-1 BBBK).",""
"4505587","8","James Madison","High Point","James Madison","70","Brown, H. walked (3-2 BBFKBB).",""
"4505587","8","James Madison","High Point","James Madison","71","MURRAH,R to p for JEFFERS,C.",""
"4505587","8","James Madison","High Point","James Madison","72","Griffin, D. pinch ran for Brown, H..",""
"4505587","8","James Madison","High Point","James Madison","73","Hartigan, C. struck out swinging (1-2 KKBS).",""
"4505587","8","James Madison","High Point","High Point","74","Griffin, D. to lf.",""
"4505587","8","James Madison","High Point","High Point","75","Ayer, B. to p for Colon, M..",""
"4505587","8","James Madison","High Point","High Point","76","DUNBAR,C walked (3-2 KSBBBB).",""
