"Game ID","Team","Player ID","Player","Lineup Position","Games","G","App","GS","IP","CG","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","UNCW","0","Opponent Totals","Neutral","","0.0","0.0","0.0","28.0","0.0","28.0","17.0","14.0","14.0","37.0","0.0","131.0","105.0","3.0","1.0","1.0","2.0","6.0","6.0","0.0","0.0","0.0","5.0","1.0","0.0","24.0","19.0","0.0","0.0","0.0","0.0","9.0"
"0","Liberty","0","Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","6.0","1.0","1.0","2.0","12.0","0.0","34.0","30.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","4.0"
"0","Liberty","0","Opponent Totals","Neutral","","0.0","0.0","0.0","8.0","0.0","8.0","4.0","4.0","1.0","11.0","0.0","34.0","31.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","6.0","7.0","0.0","0.0","0.0","0.0","4.0"
"0","William & Mary","0","Totals","Neutral","","0.0","0.0","0.0","25.1","0.0","41.0","24.0","20.0","9.0","22.0","0.0","127.0","111.0","10.0","0.0","0.0","5.0","6.0","3.0","0.0","0.0","0.0","3.0","1.0","0.0","27.0","22.0","0.0","0.0","0.0","0.0","5.0"
"0","William & Mary","0","Opponent Totals","Neutral","","0.0","0.0","0.0","28.0","0.0","25.0","10.0","9.0","7.0","32.0","0.0","117.0","104.0","5.0","0.0","1.0","1.0","5.0","3.0","0.0","0.0","0.0","2.0","1.0","0.0","18.0","31.0","0.0","0.0","0.0","0.0","9.0"
"0","Longwood","0","Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","12.0","10.0","5.0","6.0","12.0","0.0","48.0","38.0","2.0","0.0","0.0","1.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","7.0","0.0","0.0","0.0","0.0","3.0"
"0","Longwood","0","Opponent Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","9.0","5.0","4.0","5.0","5.0","0.0","41.0","35.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","11.0","10.0","0.0","0.0","0.0","0.0","3.0"
"0","Delaware","0","Totals","Neutral","","0.0","0.0","0.0","27.0","0.0","28.0","13.0","13.0","6.0","33.0","0.0","122.0","105.0","5.0","2.0","0.0","2.0","1.0","8.0","0.0","0.0","0.0","3.0","0.0","0.0","27.0","19.0","0.0","0.0","0.0","0.0","3.0"
"0","Delaware","0","Opponent Totals","Neutral","","0.0","0.0","0.0","25.0","0.0","31.0","12.0","11.0","3.0","28.0","1.0","106.0","101.0","5.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","20.0","22.0","0.0","0.0","0.0","0.0","12.0"
"0","Albany (NY)","0","Totals","Neutral","","0.0","0.0","0.0","27.0","0.0","30.0","15.0","14.0","18.0","25.0","0.0","132.0","101.0","5.0","0.0","0.0","2.0","2.0","5.0","1.0","0.0","0.0","6.0","2.0","0.0","31.0","20.0","0.0","0.0","0.0","0.0","3.0"
"0","Albany (NY)","0","Opponent Totals","Neutral","","0.0","0.0","0.0","29.0","0.0","21.0","13.0","8.0","7.0","32.0","0.0","117.0","106.0","8.0","1.0","0.0","1.0","5.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","27.0","24.0","0.0","0.0","0.0","0.0","9.0"
"0","Hofstra","0","Totals","Neutral","","0.0","0.0","0.0","27.0","0.0","24.0","13.0","11.0","10.0","31.0","0.0","115.0","97.0","4.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","5.0","1.0","0.0","24.0","23.0","0.0","0.0","0.0","0.0","10.0"
"0","Hofstra","0","Opponent Totals","Neutral","","0.0","0.0","0.0","26.0","0.0","19.0","9.0","7.0","9.0","33.0","0.0","105.0","92.0","3.0","0.0","0.0","1.0","4.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","21.0","21.0","0.0","0.0","0.0","0.0","11.0"
"0","VMI","0","Totals","Neutral","","0.0","0.0","0.0","8.2","0.0","5.0","4.0","3.0","3.0","5.0","0.0","33.0","28.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","9.0","10.0","0.0","0.0","0.0","0.0","2.0"
"0","VMI","0","Opponent Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","2.0","3.0","1.0","10.0","12.0","0.0","38.0","27.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","5.0","9.0","0.0","0.0","0.0","0.0","5.0"
"0","James Madison","0","Totals","Neutral","","0.0","0.0","0.0","461.4","0.0","442.0","247.0","201.0","203.0","457.0","1.0","2057.0","1752.0","80.0","11.0","6.0","29.0","64.0","43.0","0.0","0.0","0.0","39.0","20.0","0.0","426.0","434.0","0.0","0.0","0.0","0.0","143.0"
"0","James Madison","0","Opponent Totals","Neutral","","0.0","0.0","0.0","460.5","0.0","438.0","266.0","218.0","206.0","490.0","1.0","2063.0","1722.0","81.0","11.0","3.0","34.0","49.0","66.0","1.0","0.0","0.0","52.0","17.0","0.0","442.0","382.0","0.0","0.0","0.0","0.0","113.0"
"0","George Mason","0","Totals","Neutral","","0.0","0.0","0.0","18.0","0.0","9.0","3.0","3.0","4.0","16.0","0.0","68.0","60.0","1.0","0.0","0.0","0.0","5.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","20.0","16.0","0.0","0.0","0.0","0.0","3.0"
"0","George Mason","0","Opponent Totals","Neutral","","0.0","0.0","0.0","18.0","0.0","22.0","8.0","8.0","7.0","18.0","0.0","83.0","71.0","6.0","0.0","0.0","0.0","4.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","14.0","20.0","0.0","0.0","0.0","0.0","7.0"
"0","Virginia","0","Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","8.0","2.0","2.0","1.0","11.0","0.0","37.0","32.0","3.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","6.0","10.0","0.0","0.0","0.0","0.0","1.0"
"0","Virginia","0","Opponent Totals","Neutral","","0.0","0.0","0.0","8.1","0.0","7.0","3.0","2.0","3.0","3.0","0.0","37.0","27.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","3.0","2.0","0.0","15.0","6.0","0.0","0.0","0.0","0.0","1.0"
"0","Maryland","0","Totals","Neutral","","0.0","0.0","0.0","21.0","0.0","13.0","2.0","1.0","8.0","18.0","0.0","84.0","74.0","2.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","18.0","25.0","0.0","0.0","0.0","0.0","6.0"
"0","Maryland","0","Opponent Totals","Neutral","","0.0","0.0","0.0","20.0","0.0","17.0","8.0","8.0","11.0","17.0","0.0","90.0","73.0","2.0","1.0","0.0","3.0","2.0","5.0","0.0","0.0","0.0","1.0","0.0","0.0","12.0","26.0","0.0","0.0","0.0","0.0","5.0"
"0","Towson","0","Totals","Neutral","","0.0","0.0","0.0","25.0","0.0","35.0","35.0","28.0","23.0","26.0","0.0","135.0","105.0","11.0","1.0","1.0","2.0","4.0","4.0","0.0","0.0","0.0","2.0","1.0","0.0","30.0","14.0","0.0","0.0","0.0","0.0","6.0"
"0","Towson","0","Opponent Totals","Neutral","","0.0","0.0","0.0","25.0","0.0","19.0","12.0","11.0","13.0","35.0","0.0","111.0","93.0","4.0","0.0","0.0","3.0","4.0","2.0","0.0","0.0","0.0","3.0","0.0","0.0","20.0","20.0","0.0","0.0","0.0","0.0","7.0"
"0","Northeastern","0","Totals","Neutral","","0.0","0.0","0.0","26.0","0.0","24.0","9.0","7.0","9.0","22.0","0.0","108.0","93.0","3.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","0.0","29.0","22.0","0.0","0.0","0.0","0.0","8.0"
"0","Northeastern","0","Opponent Totals","Neutral","","0.0","0.0","0.0","27.0","0.0","32.0","21.0","15.0","11.0","26.0","0.0","126.0","110.0","8.0","2.0","1.0","2.0","3.0","2.0","0.0","0.0","0.0","3.0","0.0","0.0","27.0","23.0","0.0","0.0","0.0","0.0","9.0"
"0","Richmond","0","Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","11.0","10.0","8.0","6.0","7.0","0.0","45.0","36.0","2.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","11.0","6.0","0.0","0.0","0.0","0.0","3.0"
"0","Richmond","0","Opponent Totals","Neutral","","0.0","0.0","0.0","9.0","0.0","9.0","6.0","5.0","6.0","4.0","0.0","41.0","33.0","3.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","12.0","8.0","0.0","0.0","0.0","0.0","2.0"
