Game ID,Team,Player ID,Player,Lineup Position,G,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL
4499325,James Madison,1997572,"Morgan, Michael",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,James Madison,1643272,"McKay, Bradley",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,James Madison,1997556,"Jones, Josh",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,James Madison,1643277,"Sciorra, Michael",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,James Madison,1997574,"Richards, Garrett",P,0,1,0,1.2,0,0,0,0,1,3,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4499325,James Madison,1870452,"Bechtold, Michael",P,0,1,0,0.1,0,1,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0
4499325,James Madison,1772229,"Marsili, Matt",P,0,1,0,2,0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0
4499325,James Madison,1997553,"Goggin, Dan",P,0,1,1,5,0,4,1,1,2,3,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,1,1
4499325,James Madison,,Totals,0,0,0,0,9,0,6,1,1,5,7,0,38,33,0,0,0,0,2,0,0,0,0,0,0,0,5,12,0,0,0,0,1
4499325,High Point,1649018,"Zente, Austen",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1759786,"Dunbar, Conner",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976693,"Holt, Travis",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1649015,"Lee, Hunter",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1871428,"Johnson, Joe",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976695,"Wells, Tanner",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1759795,"Woodard, JJ",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976706,"Kates, Jacob",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1649008,"Brown, Spencer",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976698,"Winger, Jacob",PRDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976701,"Millwee, Daniel",PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1976681,"Dipino, Paul",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1871441,"Scavone, Gabe",DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499325,High Point,1871429,"Letchworth, Garrett",P,0,1,0,0.2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
4499325,High Point,1666786,"Vizcaino, Jonny",P,0,1,0,1.2,0,3,2,2,1,2,0,10,9,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0
4499325,High Point,1871430,"Lyttle, Grey",P,0,1,0,2.1,0,2,1,1,0,5,0,9,8,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,4,2
4499325,High Point,1759788,"Gottfried, Andrew",P,0,1,1,4.1,0,3,2,2,2,7,0,18,15,0,0,0,2,0,1,0,0,0,0,0,0,2,3,0,1,0,1,0
4499325,High Point,,Totals,0,0,0,0,9,0,8,5,5,3,15,0,38,33,1,0,0,3,1,1,0,0,0,1,0,0,4,6,0,0,0,0,2
4505587,James Madison,1870455,"Semones, Fox",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1643276,"Sisk, Adam",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1870413,"Griffin, Davonn",PRLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1870454,"Brown, Harry",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1997554,"Hartigan, Conor",DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1772214,"Dofflemyer, Tanner",PH1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1997572,"Morgan, Michael",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1643277,"Sciorra, Michael",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1997556,"Jones, Josh",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1643272,"McKay, Bradley",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1870450,"Hayes, Kyle",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,James Madison,1997560,"Stewart, Nick",P,0,1,0,4.2,0,2,2,2,2,4,0,18,16,0,0,0,1,0,0,0,1,0,0,0,73,6,4,1,0,0,2,0
4505587,James Madison,1758478,"Perkins, Shelton",P,0,1,0,1.2,0,0,1,0,1,2,0,7,5,0,0,0,0,0,0,0,0,0,0,1,36,2,1,0,0,0,3,1
4505587,James Madison,1870465,"Colon, Matt",P,0,1,0,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0
4505587,James Madison,1997567,"Ayer, Brett",P,0,1,0,1,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,5,2
4505587,James Madison,1870459,"Robertson, Nick",P,0,1,0,1,0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1,6,0
4505587,James Madison,1772212,"Bourne, Christian",P,0,1,1,0.1,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0
4505587,James Madison,,Totals,0,0,0,0,9,0,4,3,2,4,10,0,36,31,2,0,0,1,0,0,0,0,0,0,1,0,10,7,0,0,0,0,3
4505587,High Point,1649018,"Zente, Austen",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1759786,"Dunbar, Conner",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1976693,"Holt, Travis",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1976701,"Millwee, Daniel",PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1976695,"Wells, Tanner",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1871428,"Johnson, Joe",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1649014,"Jackson, Carson",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1649015,"Lee, Hunter",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1871442,"Schunk, Blake",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1871443,"Sergent, Jordan",PDH,0,1,1,3.1,0,2,1,1,1,2,0,12,10,0,0,0,0,0,0,0,0,0,1,0,39,4,3,0,0,0,1,1
4505587,High Point,1976698,"Winger, Jacob",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1649008,"Brown, Spencer",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,1976703,"Smith, Harrison",P,0,1,0,2.2,0,2,3,3,2,2,0,12,8,0,0,0,2,0,1,0,2,1,0,1,50,1,4,0,1,0,2,0
4505587,High Point,1759791,"Jeffers, Cooper",P,0,1,0,1.2,0,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,3,1
4505587,High Point,1871433,"Murrah, Rion",P,0,1,0,1.1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,13,1,2,0,0,0,4,0
4505587,High Point,1759795,"Woodard, JJ",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505587,High Point,,Totals,0,0,0,0,9,0,4,4,4,4,7,0,34,27,0,0,0,2,0,1,0,0,0,1,1,0,8,10,0,0,0,0,2
4501278,James Madison,1870455,"Semones, Fox",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1643276,"Sisk, Adam",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1870454,"Brown, Harry",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997554,"Hartigan, Conor",DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997555,"Jackson, Dallas",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1772230,"Tondi, Zach",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997572,"Morgan, Michael",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1643277,"Sciorra, Michael",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1870451,"Coale, Ryan",PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1643272,"McKay, Bradley",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997570,"Johnson, Hunter",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997556,"Jones, Josh",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,James Madison,1997557,"Jones, Grayson",P,0,1,0,1.2,0,2,1,1,0,2,0,7,7,0,0,0,0,1,0,0,0,0,0,0,28,0,3,0,0,0,2,2
4501278,James Madison,1997574,"Richards, Garrett",P,0,1,0,0.1,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,3,1
4501278,James Madison,1997559,"Showalter, Justin",P,0,1,0,2.2,0,1,2,2,0,2,0,10,8,0,0,0,1,0,1,0,0,0,1,0,37,4,2,0,0,0,4,0
4501278,James Madison,1643274,"McCoy, Tucker",P,0,1,0,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0
4501278,James Madison,1870460,"Kelly, Kevin",P,0,1,1,3,0,3,1,1,1,5,0,13,12,0,0,0,0,0,0,0,0,0,0,0,59,2,2,0,1,0,1,1
4501278,James Madison,,Totals,0,0,0,0,8,0,8,4,4,1,11,0,34,31,0,0,0,1,1,1,0,0,0,1,0,0,6,7,0,0,0,0,4
4501278,Liberty,1752971,"Artis, D.J.",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1877756,"McDyre, Trey",3B2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1877776,"Embry, Jonathan",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1529674,"Allen, Dylan",1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1995271,"Todd, Tre",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1887209,"Reese, E.P.",PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1529693,"Yacyk, Andrew",DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1995270,"Rohrer, Brandon",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1877772,"Locklear, Cam",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1877773,"Highfill, Ben",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1995289,"Wagner, Will",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501278,Liberty,1995287,"Brockman, Zach",P,0,1,0,2,0,2,1,1,0,2,0,8,8,1,0,0,1,0,0,0,0,0,0,0,20,1,3,0,0,0,2,1
4501278,Liberty,1877757,"Clinton, Zach",P,0,1,0,0.2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,3,1
4501278,Liberty,1877775,"Tarantola, Vinnie",P,0,1,0,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0
4501278,Liberty,1995274,"Good, Ben",P,0,1,0,1,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,1,5,0
4501278,Liberty,1995278,"Stamper, Brady",P,0,1,1,5,0,3,0,0,2,8,0,19,16,1,0,0,0,0,1,0,0,0,0,0,79,2,3,1,0,0,1,2
4501278,Liberty,,Totals,0,0,0,0,9,0,6,1,1,2,12,0,34,30,2,0,0,1,0,2,0,0,0,0,0,0,6,6,0,0,0,0,4
4545416,Albany (NY),1771122,"Lagravinese, Patrick",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1640186,"Hayden, Kenny",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1977546,"Malm, Brad",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1878158,"Thul, Alex",3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1771125,"Powers, Connor",CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1878153,"Kondo, Nick",PR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1771119,"Donati, Kevin",2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1878151,"Collins, Travis",SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1878159,"Wangenstein, Marc",RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1977534,"Turco, Chris",DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545416,Albany (NY),1771117,"Codispoti, Matt",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
