Game ID,Team,Player ID,Player,Lineup Position,G,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out
4507974,Albany (NY),1878158,"Thul, Alex",3B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4507974,Albany (NY),1878153,"Kondo, Nick",2B,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4507974,Albany (NY),1977502,"Bird, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,Albany (NY),1878156,"Morrisroe, Connor",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,Albany (NY),1771130,"Torres, Hunter",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,Albany (NY),1640186,"Hayden, Kenny",LF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,Albany (NY),1878150,"Clayton, John",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,Albany (NY),,Totals,0,0,2,33,5,4,0,9,0,2,2,1,0,0,6,0,0,0,0,0
4507974,James Madison,1643277,"Sciorra, Michael",CF,0,1,2,2,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0
4507974,James Madison,1997572,"Morgan, Michael",1B,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
4507974,James Madison,1997555,"Jackson, Dallas",PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4507974,James Madison,1870450,"Hayes, Kyle",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1772230,"Tondi, Zach",C,0,1,4,2,1,0,6,1,2,1,0,0,0,0,0,0,0,0,0
4507974,James Madison,1643276,"Sisk, Adam",RF,0,1,5,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4507974,James Madison,1870413,"Griffin, Davonn",LF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1870454,"Brown, Harry",LF,0,1,3,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0
4507974,James Madison,1870455,"Semones, Fox",2B,0,1,4,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
4507974,James Madison,1772214,"Dofflemyer, Tanner",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1870451,"Coale, Ryan",DH,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4507974,James Madison,1997556,"Jones, Josh",SS,0,0,3,2,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0
4507974,James Madison,1643272,"McKay, Bradley",3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1997570,"Johnson, Hunter",3B,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4507974,James Madison,1870452,"Bechtold, Michael",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1997557,"Jones, Grayson",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1643274,"McCoy, Tucker",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1870460,"Kelly, Kevin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,1997560,"Stewart, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507974,James Madison,,Totals,0,0,6,31,11,4,0,18,1,4,6,0,1,4,7,0,0,0,4,0
4509750,James Madison,1643277,"Sciorra, Michael",CF,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4509750,James Madison,1870413,"Griffin, Davonn",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1870454,"Brown, Harry",LF,0,1,4,1,0,0,4,1,2,1,0,0,0,2,0,0,0,0,0
4509750,James Madison,1643276,"Sisk, Adam",RF,0,3,4,4,1,0,8,1,1,1,0,0,0,0,0,0,0,0,0
4509750,James Madison,1772230,"Tondi, Zach",DHC,0,2,2,1,0,0,4,1,2,3,0,0,0,0,0,0,0,0,0
4509750,James Madison,1870455,"Semones, Fox",2B,0,2,5,2,1,0,6,1,2,0,0,0,0,0,0,0,0,1,0
4509750,James Madison,1997556,"Jones, Josh",SS,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1772214,"Dofflemyer, Tanner",1B,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4509750,James Madison,1643272,"McKay, Bradley",3B,0,0,3,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0
4509750,James Madison,1870451,"Coale, Ryan",PH,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1997570,"Johnson, Hunter",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1870459,"Robertson, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1870465,"Colon, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1870450,"Hayes, Kyle",C,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4509750,James Madison,1997574,"Richards, Garrett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1758478,"Perkins, Shelton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1997567,"Ayer, Brett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1772229,"Marsili, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,1772212,"Bourne, Christian",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,James Madison,,Totals,0,0,10,36,11,2,0,25,4,8,6,1,1,1,7,0,2,0,1,0
4509750,Richmond,1645900,"Lee, D.J.",LF,0,0,5,1,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0
4509750,Richmond,1863965,"Capra, Vinny",SS,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4509750,Richmond,1645895,"Brumbaugh, Daniel",2B,0,1,5,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
4509750,Richmond,1645893,"Adams, Kyle",1B,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
4509750,Richmond,1863964,"Miller, Tim",DH,0,1,5,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1977517,"Bruhl, Sage",RF,0,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4509750,Richmond,1863971,"Cook, Justin",3B,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
4509750,Richmond,1645899,"Johnson, Brandon",C,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4509750,Richmond,1977525,"Forte, Anthony",CF,0,1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
4509750,Richmond,1977459,"Balducci, Antonio",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1977493,"Lowe, Collin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1863970,"Hulbert, James",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1774367,"Light, Dalton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1977500,"DeLarso, Jarrad",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,1863962,"Schipper, Lowell",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509750,Richmond,,Totals,0,0,6,33,9,3,0,12,0,5,6,1,0,1,4,2,0,0,0,0
4513054,Fordham,1987814,"Snelling, Colton",LFRF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513054,Fordham,1870177,"Godrick, Billy",LF,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4513054,Fordham,1870172,"Baker, Jake",CF,0,2,5,1,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0
4513054,Fordham,1987827,"Spampinato, David",PH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4513054,Fordham,1870168,"Melendez, Alvin",RF,0,2,2,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0
4513054,Fordham,1870170,"Tarabek, Matt",SS,0,2,5,3,1,0,4,0,2,0,0,0,1,0,0,0,0,0,0
4513054,Fordham,1870174,"Doria, Domenico",PHC,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513054,Fordham,1759705,"Bardwell, Justin",C,0,2,3,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0
4513054,Fordham,1977574,"MacKenzie, Jake",2BLF,0,2,2,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
4513054,Fordham,1759710,"Goulard, Brian",1B3B,0,1,5,2,1,0,3,0,3,0,0,0,0,1,0,0,0,1,0
4513054,Fordham,1977573,"Brown, Casey",PH1B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1977586,"Labella, Nick",DH,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4513054,Fordham,1870171,"Machado, Justin",PH3B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1987826,"Vazquez, C.J.",3B,0,1,4,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0
4513054,Fordham,1987803,"Quintal, Joseph",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1766072,"Zimmerman, Anthony",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1870180,"Bisogno, Marc",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1759711,"Knehr, Reiss",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,,Totals,0,0,14,38,12,4,0,16,0,12,7,2,0,3,9,0,0,0,2,0
4513054,James Madison,1870413,"Griffin, Davonn",CF,0,1,3,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1643277,"Sciorra, Michael",CF,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513054,James Madison,1870454,"Brown, Harry",LF1B,0,1,4,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0
4513054,James Madison,1997573,"Piccolino II, Anthony",PHRF,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4513054,James Madison,1643276,"Sisk, Adam",RF,0,0,3,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
4513054,James Madison,1997555,"Jackson, Dallas",PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1772230,"Tondi, Zach",DH,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4513054,James Madison,1870415,"Dipasupil, Matt",PH2B,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4513054,James Madison,1870455,"Semones, Fox",2B,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4513054,James Madison,1997570,"Johnson, Hunter",PH3B,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4513054,James Madison,1870451,"Coale, Ryan",LF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4513054,James Madison,1997556,"Jones, Josh",SS,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4513054,James Madison,1643272,"McKay, Bradley",3BSS,0,0,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4513054,James Madison,1772214,"Dofflemyer, Tanner",1B3B,0,0,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4513054,James Madison,1870450,"Hayes, Kyle",C,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
4513054,James Madison,1870460,"Kelly, Kevin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1758478,"Perkins, Shelton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1997557,"Jones, Grayson",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1997568,"Campbell, Evan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1997553,"Goggin, Dan",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,,Totals,0,0,6,37,12,1,0,16,1,2,5,1,0,1,11,1,1,0,1,0
4513060,Fordham,1870177,"Godrick, Billy",LFCF,0,2,4,3,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0
4513060,Fordham,1977574,"MacKenzie, Jake",2B,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4513060,Fordham,1870168,"Melendez, Alvin",RFP,0,1,3,2,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
4513060,Fordham,1870170,"Tarabek, Matt",SS,0,0,4,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
4513060,Fordham,1759705,"Bardwell, Justin",C,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4513060,Fordham,1987814,"Snelling, Colton",LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1977586,"Labella, Nick",DH,0,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
4513060,Fordham,1759710,"Goulard, Brian",1B,0,1,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1987826,"Vazquez, C.J.",3B,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4513060,Fordham,1870172,"Baker, Jake",CFRF,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
4513060,Fordham,1759709,"DiMeglio, Anthony",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1870169,"Martin, Kyle",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1640523,"Greenberg, Ben",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,,Totals,0,0,5,35,11,0,0,14,1,4,3,2,0,2,5,1,1,0,3,0
4513060,James Madison,1643277,"Sciorra, Michael",CF,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870413,"Griffin, Davonn",PRLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870454,"Brown, Harry",LF,0,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1643276,"Sisk, Adam",RF,0,1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1772230,"Tondi, Zach",C,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4513060,James Madison,1997554,"Hartigan, Conor",DH,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513060,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513060,James Madison,1997572,"Morgan, Michael",1B,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4513060,James Madison,1870451,"Coale, Ryan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513060,James Madison,1870415,"Dipasupil, Matt",2B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870455,"Semones, Fox",2B,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4513060,James Madison,1997570,"Johnson, Hunter",PH3B,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4513060,James Madison,1643272,"McKay, Bradley",3B,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4513060,James Madison,1997556,"Jones, Josh",SS,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870465,"Colon, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1997559,"Showalter, Justin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870457,"Vassar, Cam",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1772229,"Marsili, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1643273,"Harlow, Colton",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,,Totals,0,0,3,32,5,0,0,5,0,2,3,0,0,1,7,1,0,0,0,0
4514145,Fordham,1870177,"Godrick, Billy",LF,0,0,5,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
4514145,Fordham,1870168,"Melendez, Alvin",RF,0,0,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1870170,"Tarabek, Matt",SS,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4514145,Fordham,1759705,"Bardwell, Justin",C,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1977586,"Labella, Nick",DH,0,2,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
4514145,Fordham,1977574,"MacKenzie, Jake",2B,0,1,5,3,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1759710,"Goulard, Brian",1B,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
4514145,Fordham,1987826,"Vazquez, C.J.",3B,0,2,4,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0
4514145,Fordham,1870172,"Baker, Jake",CF,0,0,5,1,1,0,2,0,1,0,0,0,0,2,0,0,0,1,0
4514145,Fordham,1870179,"Weissert, Brian",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1977580,"Mikulski, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1870169,"Martin, Kyle",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1759709,"DiMeglio, Anthony",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1759707,"Cowell, Mike",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,,Totals,0,0,6,43,13,3,1,18,0,6,2,0,0,0,5,0,1,0,6,0
4514145,James Madison,1643277,"Sciorra, Michael",CF,0,1,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
4514145,James Madison,1870413,"Griffin, Davonn",PRLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870454,"Brown, Harry",LF,0,1,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1643276,"Sisk, Adam",RF,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
4514145,James Madison,1870450,"Hayes, Kyle",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1772230,"Tondi, Zach",C,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4514145,James Madison,1870455,"Semones, Fox",2B3B,0,2,2,1,0,0,4,1,2,1,1,0,0,1,0,0,0,0,0
4514145,James Madison,1997554,"Hartigan, Conor",DH,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4514145,James Madison,1997556,"Jones, Josh",SS,0,1,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870451,"Coale, Ryan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4514145,James Madison,1870415,"Dipasupil, Matt",2B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1643272,"McKay, Bradley",3B,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4514145,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4514145,James Madison,1997567,"Ayer, Brett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870452,"Bechtold, Michael",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870459,"Robertson, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870465,"Colon, Matt",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1997560,"Stewart, Nick",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,,Totals,0,0,7,27,6,0,0,9,1,5,5,5,0,2,7,0,1,0,0,0
4516779,James Madison,1870413,"Griffin, Davonn",CFLF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4516779,James Madison,1643277,"Sciorra, Michael",CF,0,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
4516779,James Madison,1997555,"Jackson, Dallas",CF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4516779,James Madison,1870454,"Brown, Harry",LF,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4516779,James Madison,1643276,"Sisk, Adam",RF,0,0,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4516779,James Madison,1870450,"Hayes, Kyle",C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1772230,"Tondi, Zach",C,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4516779,James Madison,1870455,"Semones, Fox",3B,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997573,"Piccolino II, Anthony",PH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997554,"Hartigan, Conor",DH,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997570,"Johnson, Hunter",PH,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997556,"Jones, Josh",SS,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1870415,"Dipasupil, Matt",2B,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4516779,James Madison,1870451,"Coale, Ryan",PH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4516779,James Madison,1772214,"Dofflemyer, Tanner",1B,0,0,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4516779,James Madison,1997574,"Richards, Garrett",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997559,"Showalter, Justin",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1870457,"Vassar, Cam",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997557,"Jones, Grayson",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997558,"McDonnell, Liam",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1643274,"McCoy, Tucker",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1772212,"Bourne, Christian",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,,Totals,0,0,1,34,8,2,0,10,0,1,4,0,0,0,8,1,0,0,0,0
4516779,Tennessee,1867955,"Derkay, Pete",1B,0,0,4,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0
4516779,Tennessee,1867956,"Gobbell, Cal",RF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867951,"Ammons, Justin",RF,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867963,"Sosnowski, Alex",PHSS,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4516779,Tennessee,1867959,"Lipcius, Andre",SS,0,1,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4516779,Tennessee,1757619,"Mascia, Nico",PHC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1649077,"Santiago, Benito",C,0,2,3,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
4516779,Tennessee,1977514,"Trammell, Brandon",PHLF,0,1,2,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0
4516779,Tennessee,1867952,"Charleston, Jay",LF,0,1,3,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0
4516779,Tennessee,1977512,"Stapp, Wyatt",3B,0,1,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977510,"Russell, Evan",PH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4516779,Tennessee,1977491,"Daniels, Zach",DH,0,1,3,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0
4516779,Tennessee,1867953,"Chinea, Brandon",2B,0,1,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1649063,"Leftridge, Brodie",CF,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4516779,Tennessee,1867954,"Darling, Connor",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977509,"Plummer, Joshua",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867967,"Walsh, Redmond",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977492,"Hunley, Sean",P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,,Totals,0,0,10,34,14,4,0,21,1,8,4,3,0,0,3,4,1,0,1,0
4518383,James Madison,1997555,"Jackson, Dallas",PHCF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4518383,James Madison,1643277,"Sciorra, Michael",CF,0,3,5,2,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0
4518383,James Madison,1870413,"Griffin, Davonn",LF,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
