Game ID,Team,Player ID,Player,Lineup Position,G,PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP
4513054,Fordham,1759710,"Goulard, Brian",1B3B,1,6,6,0,0,0,0,0,0,1,0
4513054,Fordham,1977573,"Brown, Casey",PH1B,1,1,1,0,0,0,0,0,0,0,0
4513054,Fordham,1977586,"Labella, Nick",DH,1,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1870171,"Machado, Justin",PH3B,1,1,2,1,0,0,0,0,0,0,0
4513054,Fordham,1987826,"Vazquez, C.J.",3B,1,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1987803,"Quintal, Joseph",P,1,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1766072,"Zimmerman, Anthony",P,1,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1870180,"Bisogno, Marc",P,1,0,0,0,0,0,0,0,0,0,0
4513054,Fordham,1759711,"Knehr, Reiss",P,1,0,1,1,0,0,0,1,1,0,0
4513054,Fordham,,Totals,0,1,27,36,7,2,0,0,1,1,1,0
4513054,James Madison,1870413,"Griffin, Davonn",CF,1,2,2,0,0,0,0,0,0,0,0
4513054,James Madison,1643277,"Sciorra, Michael",CF,1,2,2,0,0,0,0,0,0,0,0
4513054,James Madison,1870454,"Brown, Harry",LF1B,1,1,1,0,0,0,0,0,0,0,0
4513054,James Madison,1997573,"Piccolino II, Anthony",PHRF,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1643276,"Sisk, Adam",RF,1,1,1,0,0,0,0,0,0,0,0
4513054,James Madison,1997555,"Jackson, Dallas",PR,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1772230,"Tondi, Zach",DH,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1870415,"Dipasupil, Matt",PH2B,1,0,2,2,0,0,0,0,0,0,0
4513054,James Madison,1870455,"Semones, Fox",2B,1,4,6,2,0,0,0,0,0,0,0
4513054,James Madison,1997570,"Johnson, Hunter",PH3B,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1870451,"Coale, Ryan",LF,1,1,1,0,0,0,0,0,0,0,0
4513054,James Madison,1997556,"Jones, Josh",SS,1,0,2,1,1,0,0,0,0,0,0
4513054,James Madison,1643272,"McKay, Bradley",3BSS,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1772214,"Dofflemyer, Tanner",1B3B,1,7,9,1,1,0,0,0,0,0,0
4513054,James Madison,1870450,"Hayes, Kyle",C,1,9,10,1,0,0,1,2,0,0,0
4513054,James Madison,1870460,"Kelly, Kevin",P,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1758478,"Perkins, Shelton",P,1,0,0,0,0,0,0,1,0,0,0
4513054,James Madison,1997557,"Jones, Grayson",P,1,0,0,0,0,0,0,0,0,0,0
4513054,James Madison,1997568,"Campbell, Evan",P,1,0,1,1,0,0,0,0,0,0,0
4513054,James Madison,1997553,"Goggin, Dan",P,1,0,4,3,1,0,0,1,0,0,0
4513054,James Madison,,Totals,0,1,27,41,11,3,0,1,2,0,0,0
4513060,Fordham,1870177,"Godrick, Billy",LFCF,1,1,1,0,0,0,0,0,0,0,0
4513060,Fordham,1977574,"MacKenzie, Jake",2B,1,4,8,4,0,0,0,0,0,1,0
4513060,Fordham,1870168,"Melendez, Alvin",RFP,1,1,2,0,1,0,0,0,0,0,0
4513060,Fordham,1870170,"Tarabek, Matt",SS,1,1,5,3,1,0,0,0,0,0,0
4513060,Fordham,1759705,"Bardwell, Justin",C,1,7,8,1,0,0,0,0,0,0,0
4513060,Fordham,1987814,"Snelling, Colton",LF,1,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1977586,"Labella, Nick",DH,1,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1759710,"Goulard, Brian",1B,1,10,11,1,0,0,0,0,0,1,0
4513060,Fordham,1987826,"Vazquez, C.J.",3B,1,1,3,2,0,0,0,0,0,0,0
4513060,Fordham,1870172,"Baker, Jake",CFRF,1,1,1,0,0,0,0,0,0,0,0
4513060,Fordham,1759709,"DiMeglio, Anthony",P,1,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1870169,"Martin, Kyle",P,1,0,0,0,0,0,0,0,0,0,0
4513060,Fordham,1640523,"Greenberg, Ben",P,1,1,1,0,0,0,0,0,0,0,0
4513060,Fordham,,Totals,0,1,27,40,11,2,0,0,0,0,1,0
4513060,James Madison,1643277,"Sciorra, Michael",CF,1,1,1,0,0,0,0,0,0,0,0
4513060,James Madison,1870413,"Griffin, Davonn",PRLF,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870454,"Brown, Harry",LF,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1643276,"Sisk, Adam",RF,1,4,4,0,0,0,0,0,0,0,0
4513060,James Madison,1772230,"Tondi, Zach",C,1,5,7,2,0,0,1,3,1,0,0
4513060,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1772214,"Dofflemyer, Tanner",1B,1,3,4,1,0,0,0,0,0,0,0
4513060,James Madison,1997572,"Morgan, Michael",1B,1,6,7,1,0,0,0,0,0,0,0
4513060,James Madison,1870451,"Coale, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870415,"Dipasupil, Matt",2B,1,1,2,1,0,0,0,0,0,0,0
4513060,James Madison,1870455,"Semones, Fox",2B,1,0,3,2,1,0,0,0,0,0,0
4513060,James Madison,1997570,"Johnson, Hunter",PH3B,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1643272,"McKay, Bradley",3B,1,0,1,0,1,0,0,0,0,0,0
4513060,James Madison,1997556,"Jones, Josh",SS,1,6,8,2,0,0,0,0,0,1,0
4513060,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,1,1,0,0
4513060,James Madison,1997559,"Showalter, Justin",P,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1870457,"Vassar, Cam",P,1,1,2,1,0,0,0,0,0,0,0
4513060,James Madison,1772229,"Marsili, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4513060,James Madison,1643273,"Harlow, Colton",P,1,0,4,4,0,0,0,2,0,0,0
4513060,James Madison,,Totals,0,1,27,43,14,2,0,1,3,1,1,0
4514145,Fordham,1870177,"Godrick, Billy",LF,1,1,1,0,0,0,0,0,0,0,0
4514145,Fordham,1870168,"Melendez, Alvin",RF,1,2,3,1,0,0,0,0,0,0,0
4514145,Fordham,1870170,"Tarabek, Matt",SS,1,1,1,0,0,0,0,0,0,0,0
4514145,Fordham,1759705,"Bardwell, Justin",C,1,8,11,2,1,0,0,0,1,0,0
4514145,Fordham,1977586,"Labella, Nick",DH,1,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1977574,"MacKenzie, Jake",2B,1,1,3,2,0,0,0,0,0,0,0
4514145,Fordham,1759710,"Goulard, Brian",1B,1,9,10,0,1,0,0,0,0,0,0
4514145,Fordham,1987826,"Vazquez, C.J.",3B,1,0,4,4,0,0,0,0,0,0,0
4514145,Fordham,1870172,"Baker, Jake",CF,1,2,2,0,0,0,0,0,0,0,0
4514145,Fordham,1870179,"Weissert, Brian",P,1,0,0,0,0,0,0,0,1,0,0
4514145,Fordham,1977580,"Mikulski, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1870169,"Martin, Kyle",P,1,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,1759709,"DiMeglio, Anthony",P,1,0,1,1,0,0,0,0,0,0,0
4514145,Fordham,1759707,"Cowell, Mike",P,1,0,0,0,0,0,0,0,0,0,0
4514145,Fordham,,Totals,0,1,24,36,10,2,0,0,0,1,0,0
4514145,James Madison,1643277,"Sciorra, Michael",CF,1,3,3,0,0,0,0,0,0,0,0
4514145,James Madison,1870413,"Griffin, Davonn",PRLF,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870454,"Brown, Harry",LF,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1643276,"Sisk, Adam",RF,1,2,2,0,0,0,0,0,0,0,0
4514145,James Madison,1870450,"Hayes, Kyle",C,1,2,2,0,0,0,0,1,0,0,0
4514145,James Madison,1772230,"Tondi, Zach",C,1,3,4,1,0,0,0,5,1,0,0
4514145,James Madison,1870455,"Semones, Fox",2B3B,1,5,8,3,0,0,0,0,0,0,0
4514145,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1997556,"Jones, Josh",SS,1,1,4,3,0,0,0,0,0,0,0
4514145,James Madison,1870451,"Coale, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870415,"Dipasupil, Matt",2B,1,0,1,1,0,0,0,0,0,0,0
4514145,James Madison,1643272,"McKay, Bradley",3B,1,1,5,3,1,0,0,0,0,0,0
4514145,James Madison,1772214,"Dofflemyer, Tanner",1B,1,10,11,0,1,0,0,0,0,0,0
4514145,James Madison,1997567,"Ayer, Brett",P,1,0,0,0,0,0,0,1,0,0,0
4514145,James Madison,1870452,"Bechtold, Michael",P,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870459,"Robertson, Nick",P,1,0,0,0,0,0,0,0,0,0,0
4514145,James Madison,1870465,"Colon, Matt",P,1,0,1,0,1,0,0,1,0,0,0
4514145,James Madison,1997560,"Stewart, Nick",P,1,0,0,0,0,0,0,4,1,0,0
4514145,James Madison,,Totals,0,1,27,41,11,3,0,0,6,1,0,0
4516779,James Madison,1870413,"Griffin, Davonn",CFLF,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1643277,"Sciorra, Michael",CF,1,3,3,0,0,0,0,0,0,0,0
4516779,James Madison,1997555,"Jackson, Dallas",CF,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1870454,"Brown, Harry",LF,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1643276,"Sisk, Adam",RF,1,1,1,0,0,0,0,0,0,0,0
4516779,James Madison,1870450,"Hayes, Kyle",C,1,1,1,0,0,0,0,0,0,0,0
4516779,James Madison,1772230,"Tondi, Zach",C,1,2,2,0,0,0,0,1,0,0,0
4516779,James Madison,1870455,"Semones, Fox",3B,1,2,5,3,0,0,0,0,0,2,0
4516779,James Madison,1997573,"Piccolino II, Anthony",PH,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997570,"Johnson, Hunter",PH,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997556,"Jones, Josh",SS,1,3,7,4,0,0,0,0,0,2,0
4516779,James Madison,1870415,"Dipasupil, Matt",2B,1,2,7,4,1,0,0,0,0,2,0
4516779,James Madison,1870451,"Coale, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1772214,"Dofflemyer, Tanner",1B,1,10,11,1,0,0,0,0,0,4,0
4516779,James Madison,1997574,"Richards, Garrett",P,1,0,1,1,0,0,0,0,1,0,0
4516779,James Madison,1997559,"Showalter, Justin",P,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1870457,"Vassar, Cam",P,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997557,"Jones, Grayson",P,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1997558,"McDonnell, Liam",P,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1643274,"McCoy, Tucker",P,1,0,0,0,0,0,0,0,0,0,0
4516779,James Madison,1772212,"Bourne, Christian",P,1,0,0,0,0,0,0,1,0,0,0
4516779,James Madison,,Totals,0,1,24,38,13,1,0,0,1,1,4,0
4516779,Tennessee,1867955,"Derkay, Pete",1B,1,7,7,0,0,0,0,0,0,1,0
4516779,Tennessee,1867956,"Gobbell, Cal",RF,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867951,"Ammons, Justin",RF,1,3,3,0,0,0,0,0,0,0,0
4516779,Tennessee,1867963,"Sosnowski, Alex",PHSS,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867959,"Lipcius, Andre",SS,1,1,4,3,0,0,0,0,0,1,0
4516779,Tennessee,1757619,"Mascia, Nico",PHC,1,2,2,0,0,0,0,0,0,0,0
4516779,Tennessee,1649077,"Santiago, Benito",C,1,6,6,0,0,0,0,0,0,0,0
4516779,Tennessee,1977514,"Trammell, Brandon",PHLF,1,3,3,0,0,0,0,0,0,0,0
4516779,Tennessee,1867952,"Charleston, Jay",LF,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977512,"Stapp, Wyatt",3B,1,1,2,1,0,0,0,0,0,0,0
4516779,Tennessee,1977510,"Russell, Evan",PH,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977491,"Daniels, Zach",DH,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867953,"Chinea, Brandon",2B,1,1,5,4,0,0,0,0,0,1,0
4516779,Tennessee,1649063,"Leftridge, Brodie",CF,1,3,3,0,0,0,0,0,0,0,0
4516779,Tennessee,1867954,"Darling, Connor",P,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977509,"Plummer, Joshua",P,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1867967,"Walsh, Redmond",P,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,1977492,"Hunley, Sean",P,1,0,0,0,0,0,0,0,0,0,0
4516779,Tennessee,,Totals,0,1,27,35,8,0,0,0,0,0,1,0
4518383,James Madison,1997555,"Jackson, Dallas",PHCF,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1643277,"Sciorra, Michael",CF,1,1,1,0,0,0,0,0,0,0,0
4518383,James Madison,1870413,"Griffin, Davonn",LF,1,2,2,0,0,0,0,0,0,0,0
4518383,James Madison,1870454,"Brown, Harry",LF,1,1,1,0,0,0,0,0,0,0,0
4518383,James Madison,1643276,"Sisk, Adam",RF,1,1,1,0,0,0,0,0,0,0,0
4518383,James Madison,1870450,"Hayes, Kyle",PHC,1,2,3,1,0,0,0,0,0,0,0
4518383,James Madison,1772230,"Tondi, Zach",C,1,7,7,0,0,0,0,0,0,0,0
4518383,James Madison,1870455,"Semones, Fox",3B,1,1,3,1,1,0,0,0,0,0,0
4518383,James Madison,1643272,"McKay, Bradley",PH,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1997556,"Jones, Josh",SS,1,2,3,1,0,0,0,0,0,0,0
4518383,James Madison,1870415,"Dipasupil, Matt",2B,1,0,4,4,0,0,0,0,0,0,0
4518383,James Madison,1772214,"Dofflemyer, Tanner",1B,1,10,11,1,0,0,0,0,0,0,0
4518383,James Madison,1772229,"Marsili, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4518383,James Madison,1870460,"Kelly, Kevin",P,1,0,2,2,0,0,0,0,0,0,0
4518383,James Madison,,Totals,0,1,27,38,10,1,0,0,0,0,0,0
4518383,Tennessee,1867960,"Lipcius, Luc",1B,1,1,1,0,0,0,0,0,0,0,0
4518383,Tennessee,1867955,"Derkay, Pete",1B,1,9,10,1,0,0,0,0,0,1,0
4518383,Tennessee,1867951,"Ammons, Justin",RF,1,1,1,0,0,0,0,0,0,0,0
4518383,Tennessee,1867963,"Sosnowski, Alex",PHSS,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867959,"Lipcius, Andre",SS,1,1,4,2,1,0,0,0,0,0,0
4518383,Tennessee,1757619,"Mascia, Nico",C,1,3,3,0,0,0,0,0,0,0,0
4518383,Tennessee,1649077,"Santiago, Benito",C,1,4,4,0,0,0,0,3,0,0,0
4518383,Tennessee,1977510,"Russell, Evan",PH2B,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867952,"Charleston, Jay",LF2B,1,2,2,0,0,0,0,0,0,0,0
4518383,Tennessee,1649063,"Leftridge, Brodie",PHCF,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867956,"Gobbell, Cal",PH,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1977512,"Stapp, Wyatt",3B,1,1,3,2,0,0,0,0,0,0,0
4518383,Tennessee,1977491,"Daniels, Zach",CFLF,1,3,3,0,0,0,0,0,0,0,0
4518383,Tennessee,1977514,"Trammell, Brandon",DH,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867957,"Heflin, Will",PH,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867953,"Chinea, Brandon",2B3B,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1977457,"Benoit, Donovan",P,1,1,1,0,0,0,0,2,0,0,0
4518383,Tennessee,1649080,"Jackson, Richard",P,1,0,1,1,0,0,0,0,0,0,0
4518383,Tennessee,1757609,"Harper-Cook, Alex",P,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1977496,"Springer, Sam",P,1,0,0,0,0,0,0,0,0,0,0
4518383,Tennessee,1867961,"Schultz, Andrew",P,1,1,3,2,0,0,0,1,0,0,0
4518383,Tennessee,,Totals,0,1,27,36,8,1,0,0,3,0,1,0
4519840,St. Bonaventure,1980959,"Foden, Jake",PH,1,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980954,"Magnanti, Mike",2B,1,3,3,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1888508,"Vincent, Casey",PH,1,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980969,"Henshaw, Brandon",SS,1,0,4,3,1,0,0,0,0,0,0
4519840,St. Bonaventure,1888503,"MacCarrick, Ryan",LF,1,5,5,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769581,"Vaccaro, David",CF,1,1,1,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1666040,"Eastman, Matt",1B,1,6,7,1,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980960,"Kelder, Tyler",DH,1,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769588,"Fuller, Sam",RF,1,1,1,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1980971,"Palczewski, Jeff",3B,1,1,4,3,0,0,0,0,0,0,0
4519840,St. Bonaventure,1888515,"Miknis, Jake",PH,1,0,0,0,0,0,0,0,0,0,0
4519840,St. Bonaventure,1769586,"MacDonald, Ben",C,1,5,6,1,0,0,0,3,1,0,0
4519840,St. Bonaventure,1888513,"Pulli, Brian",P,1,2,2,0,0,0,0,2,0,0,0
4519840,St. Bonaventure,1666032,"Grant, Nate",P,1,0,1,1,0,0,0,1,1,0,0
4519840,St. Bonaventure,,Totals,0,1,24,34,9,1,0,0,3,1,0,0
4519840,James Madison,1643277,"Sciorra, Michael",CF,1,2,2,0,0,0,0,0,0,0,0
4519840,James Madison,1870413,"Griffin, Davonn",LF,1,1,1,0,0,0,0,0,0,0,0
4519840,James Madison,1870454,"Brown, Harry",LF,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1643276,"Sisk, Adam",RF,1,3,3,0,0,0,0,0,0,0,0
4519840,James Madison,1997573,"Piccolino II, Anthony",PH,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1870450,"Hayes, Kyle",C,1,2,2,0,0,0,0,0,0,0,0
4519840,James Madison,1772230,"Tondi, Zach",C,1,2,2,0,0,0,0,1,0,0,0
4519840,James Madison,1997570,"Johnson, Hunter",3B,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1870455,"Semones, Fox",3B,1,1,4,2,1,0,0,0,0,0,0
4519840,James Madison,1997556,"Jones, Josh",SS,1,1,4,3,0,0,0,0,0,1,0
4519840,James Madison,1870451,"Coale, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1870415,"Dipasupil, Matt",2B,1,4,11,7,0,0,0,0,0,2,0
4519840,James Madison,1643272,"McKay, Bradley",2B,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1772214,"Dofflemyer, Tanner",1B,1,10,10,0,0,0,0,0,0,2,0
4519840,James Madison,1997568,"Campbell, Evan",P,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1772212,"Bourne, Christian",P,1,0,0,0,0,0,0,0,0,0,0
4519840,James Madison,1643273,"Harlow, Colton",P,1,1,2,1,0,0,0,1,0,1,0
4519840,James Madison,,Totals,0,1,27,41,13,1,0,0,1,0,2,0
4521284,St. Bonaventure,1980954,"Magnanti, Mike",2B,1,4,7,3,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980969,"Henshaw, Brandon",SS,1,0,1,1,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888503,"MacCarrick, Ryan",RF,1,2,2,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1769581,"Vaccaro, David",CF,1,2,2,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980960,"Kelder, Tyler",DH,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888508,"Vincent, Casey",1B,1,7,7,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1666029,"O'Connor, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888515,"Miknis, Jake",3B,1,1,4,1,2,0,0,0,0,0,0
4521284,St. Bonaventure,1980959,"Foden, Jake",PH,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1666036,"Schutz, Alex",LF,1,1,1,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1769588,"Fuller, Sam",PH,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980997,"Stauffer, Daniel",C,1,7,9,2,0,0,0,1,2,0,0
4521284,St. Bonaventure,1888507,"O'Brien, Murphy",P,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1888509,"Moffat, Donovan",P,1,0,0,0,0,0,0,0,0,0,0
4521284,St. Bonaventure,1980994,"Nelson, Braydon",P,1,0,2,2,0,0,0,1,2,0,0
4521284,St. Bonaventure,,Totals,0,1,24,35,9,2,0,0,1,2,0,0
4521284,James Madison,1643277,"Sciorra, Michael",CF,1,2,2,0,0,0,0,0,0,0,0
4521284,James Madison,1870413,"Griffin, Davonn",LF,1,2,2,0,0,0,0,0,0,0,0
4521284,James Madison,1870454,"Brown, Harry",LF,1,1,1,0,0,0,0,0,0,0,0
4521284,James Madison,1643276,"Sisk, Adam",RF,1,5,5,0,0,0,0,0,0,0,0
4521284,James Madison,1772230,"Tondi, Zach",C,1,6,6,0,0,0,1,0,0,0,0
4521284,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1870455,"Semones, Fox",3B,1,0,3,2,1,0,0,0,0,0,0
4521284,James Madison,1997556,"Jones, Josh",SS,1,1,4,2,1,0,0,0,0,0,0
4521284,James Madison,1870415,"Dipasupil, Matt",2B,1,2,3,1,0,0,0,0,0,0,0
4521284,James Madison,1772214,"Dofflemyer, Tanner",1B,1,8,8,0,0,0,0,0,0,0,0
4521284,James Madison,1870459,"Robertson, Nick",P,1,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1870465,"Colon, Matt",P,1,0,0,0,0,0,0,0,0,0,0
4521284,James Madison,1997553,"Goggin, Dan",P,1,0,2,2,0,0,0,0,0,0,0
4521284,James Madison,,Totals,0,1,27,36,7,2,0,1,0,0,0,0
4523832,St. Bonaventure,1980954,"Magnanti, Mike",2B,1,1,1,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980969,"Henshaw, Brandon",SS,1,1,5,4,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888503,"MacCarrick, Ryan",RF,1,2,2,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769581,"Vaccaro, David",CF,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1666040,"Eastman, Matt",1B,1,2,2,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980960,"Kelder, Tyler",1B,1,9,9,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888515,"Miknis, Jake",PH,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980959,"Foden, Jake",DH,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1666036,"Schutz, Alex",LF,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769588,"Fuller, Sam",LF,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1980971,"Palczewski, Jeff",PH3B,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1769582,"Ferlenda, Alexander",3B,1,0,1,0,1,0,0,0,0,0,0
4523832,St. Bonaventure,1769586,"MacDonald, Ben",C,1,12,15,3,0,0,0,2,0,0,0
4523832,St. Bonaventure,1888501,"Wild, Roman",P,1,0,2,2,0,0,0,0,0,0,0
4523832,St. Bonaventure,1888509,"Moffat, Donovan",P,1,0,0,0,0,0,0,0,0,0,0
4523832,St. Bonaventure,1666033,"Contento, Ben",P,1,0,1,1,0,0,0,2,0,0,0
4523832,St. Bonaventure,,Totals,0,1,27,38,10,1,0,0,2,0,0,0
4523832,James Madison,1643277,"Sciorra, Michael",CF,1,4,4,0,0,0,0,0,0,0,0
4523832,James Madison,1870413,"Griffin, Davonn",LF,1,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1870454,"Brown, Harry",LF,1,4,4,0,0,0,0,0,0,0,0
4523832,James Madison,1643276,"Sisk, Adam",RF,1,3,3,0,0,0,0,0,0,0,0
4523832,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1870455,"Semones, Fox",3BSS,1,1,2,1,0,0,0,0,0,0,0
4523832,James Madison,1870451,"Coale, Ryan",PH,1,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1997570,"Johnson, Hunter",3B,1,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1643272,"McKay, Bradley",SS,1,1,2,1,0,0,0,0,0,0,0
4523832,James Madison,1772214,"Dofflemyer, Tanner",1B,1,8,8,0,0,0,0,0,0,0,0
4523832,James Madison,1870415,"Dipasupil, Matt",2B,1,0,1,1,0,0,0,0,0,0,0
4523832,James Madison,1772230,"Tondi, Zach",PHC,1,0,0,0,0,0,0,0,0,0,0
4523832,James Madison,1870450,"Hayes, Kyle",C,1,6,6,0,0,0,0,1,0,0,0
4523832,James Madison,1997574,"Richards, Garrett",P,1,0,1,1,0,0,0,0,0,0,0
4523832,James Madison,1997560,"Stewart, Nick",P,1,0,1,1,0,0,0,1,0,0,0
4523832,James Madison,,Totals,0,1,27,32,5,0,0,0,1,0,0,0
4526134,James Madison,1643277,"Sciorra, Michael",CF,1,3,3,0,0,0,0,0,0,0,0
4526134,James Madison,1870413,"Griffin, Davonn",LF,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870454,"Brown, Harry",LF,1,2,2,0,0,0,0,0,0,0,0
4526134,James Madison,1643276,"Sisk, Adam",RF,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870450,"Hayes, Kyle",C,1,0,1,0,1,0,0,0,0,0,0
4526134,James Madison,1772230,"Tondi, Zach",C,1,3,4,1,0,0,0,2,1,0,0
4526134,James Madison,1997554,"Hartigan, Conor",DH,1,0,0,0,0,0,0,0,0,0,0
4526134,James Madison,1870455,"Semones, Fox",3B,1,1,4,3,0,0,0,0,0,0,0
4526134,James Madison,1997556,"Jones, Josh",SS,1,2,3,1,0,0,0,0,0,0,0
4526134,James Madison,1870415,"Dipasupil, Matt",2B,1,2,6,4,0,0,0,0,0,0,0
