"Year","Year ID","Division","Conference","Team Name","Team ID","Team URL"
"2012","10942","1","","Bucknell","83","http://stats.ncaa.org/team/83/10942"
"2012","10942","1","","Buffalo","86","http://stats.ncaa.org/team/86/10942"
"2012","10942","1","","Butler","87","http://stats.ncaa.org/team/87/10942"
"2012","10942","1","","CSU Bakersfield","94","http://stats.ncaa.org/team/94/10942"
"2012","10942","1","","CSUN","101","http://stats.ncaa.org/team/101/10942"
"2012","10942","1","","Cal Poly","90","http://stats.ncaa.org/team/90/10942"
"2012","10942","1","","Cal St. Fullerton","97","http://stats.ncaa.org/team/97/10942"
"2012","10942","1","","California","107","http://stats.ncaa.org/team/107/10942"
"2012","10942","1","","Campbell","115","http://stats.ncaa.org/team/115/10942"
"2012","10942","1","","Canisius","116","http://stats.ncaa.org/team/116/10942"
"2012","10942","1","","Central Ark.","1004","http://stats.ncaa.org/team/1004/10942"
"2012","10942","1","","Central Conn. St.","127","http://stats.ncaa.org/team/127/10942"
"2012","10942","1","","Central Mich.","129","http://stats.ncaa.org/team/129/10942"
"2012","10942","1","","Charleston So.","48","http://stats.ncaa.org/team/48/10942"
"2012","10942","1","","Charlotte","458","http://stats.ncaa.org/team/458/10942"
"2012","10942","1","","Chicago St.","136","http://stats.ncaa.org/team/136/10942"
"2012","10942","1","","Cincinnati","140","http://stats.ncaa.org/team/140/10942"
"2012","10942","1","","Clemson","147","http://stats.ncaa.org/team/147/10942"
"2012","10942","1","","Coastal Caro.","149","http://stats.ncaa.org/team/149/10942"
"2012","10942","1","","Col. of Charleston","1014","http://stats.ncaa.org/team/1014/10942"
"2012","10942","1","","Columbia","158","http://stats.ncaa.org/team/158/10942"
"2012","10942","1","","Coppin St.","165","http://stats.ncaa.org/team/165/10942"
"2012","10942","1","","Cornell","167","http://stats.ncaa.org/team/167/10942"
"2012","10942","1","","Creighton","169","http://stats.ncaa.org/team/169/10942"
"2012","10942","1","","DBU","1045","http://stats.ncaa.org/team/1045/10942"
"2012","10942","1","","Dartmouth","172","http://stats.ncaa.org/team/172/10942"
"2012","10942","1","","Davidson","173","http://stats.ncaa.org/team/173/10942"
"2012","10942","1","","Dayton","175","http://stats.ncaa.org/team/175/10942"
"2012","10942","1","","Delaware","180","http://stats.ncaa.org/team/180/10942"
"2012","10942","1","","Delaware St.","178","http://stats.ncaa.org/team/178/10942"
"2012","10942","1","","Duke","193","http://stats.ncaa.org/team/193/10942"
"2012","10942","1","","ETSU","198","http://stats.ncaa.org/team/198/10942"
"2012","10942","1","","East Carolina","196","http://stats.ncaa.org/team/196/10942"
"2012","10942","1","","Eastern Ill.","201","http://stats.ncaa.org/team/201/10942"
"2012","10942","1","","Eastern Ky.","202","http://stats.ncaa.org/team/202/10942"
"2012","10942","1","","Eastern Mich.","204","http://stats.ncaa.org/team/204/10942"
"2012","10942","1","","Elon","1068","http://stats.ncaa.org/team/1068/10942"
"2012","10942","1","","Evansville","219","http://stats.ncaa.org/team/219/10942"
"2012","10942","1","","FGCU","28755","http://stats.ncaa.org/team/28755/10942"
"2012","10942","1","","FIU","231","http://stats.ncaa.org/team/231/10942"
"2012","10942","1","","Fairfield","220","http://stats.ncaa.org/team/220/10942"
"2012","10942","1","","Fairleigh Dickinson","222","http://stats.ncaa.org/team/222/10942"
"2012","10942","1","","Fla. Atlantic","229","http://stats.ncaa.org/team/229/10942"
"2012","10942","1","","Florida","235","http://stats.ncaa.org/team/235/10942"
"2012","10942","1","","Florida A&M","228","http://stats.ncaa.org/team/228/10942"
"2012","10942","1","","Florida St.","234","http://stats.ncaa.org/team/234/10942"
"2012","10942","1","","Fordham","236","http://stats.ncaa.org/team/236/10942"
"2012","10942","1","","Fresno St.","96","http://stats.ncaa.org/team/96/10942"
"2012","10942","1","","Furman","244","http://stats.ncaa.org/team/244/10942"
"2012","10942","1","","Ga. Southern","253","http://stats.ncaa.org/team/253/10942"
"2012","10942","1","","Gardner-Webb","1092","http://stats.ncaa.org/team/1092/10942"
"2012","10942","1","","George Mason","248","http://stats.ncaa.org/team/248/10942"
"2012","10942","1","","George Washington","249","http://stats.ncaa.org/team/249/10942"
"2012","10942","1","","Georgetown","251","http://stats.ncaa.org/team/251/10942"
"2012","10942","1","","Georgia","257","http://stats.ncaa.org/team/257/10942"
"2012","10942","1","","Georgia St.","254","http://stats.ncaa.org/team/254/10942"
"2012","10942","1","","Georgia Tech","255","http://stats.ncaa.org/team/255/10942"
"2012","10942","1","","Gonzaga","260","http://stats.ncaa.org/team/260/10942"
"2012","10942","1","","Grambling","261","http://stats.ncaa.org/team/261/10942"
"2012","10942","1","","Hartford","272","http://stats.ncaa.org/team/272/10942"
"2012","10942","1","","Harvard","275","http://stats.ncaa.org/team/275/10942"
"2012","10942","1","","Hawaii","277","http://stats.ncaa.org/team/277/10942"
"2012","10942","1","","High Point","19651","http://stats.ncaa.org/team/19651/10942"
"2012","10942","1","","Hofstra","283","http://stats.ncaa.org/team/283/10942"
"2012","10942","1","","Holy Cross","285","http://stats.ncaa.org/team/285/10942"
"2012","10942","1","","Houston","288","http://stats.ncaa.org/team/288/10942"
"2012","10942","1","","Houston Baptist","287","http://stats.ncaa.org/team/287/10942"
"2012","10942","1","","Illinois","301","http://stats.ncaa.org/team/301/10942"
"2012","10942","1","","Illinois St.","299","http://stats.ncaa.org/team/299/10942"
"2012","10942","1","","Indiana","306","http://stats.ncaa.org/team/306/10942"
