"Game ID","Team","Player ID","Player","Lineup Position","Games","G","App","GS","IP","CG","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Indiana","1526211","Beauchamp, Cameron","17:1, 20:1, 10:1, 12:1, 13:2, 14:1, 15:1","8","0.0","8.0","4.0","27.1","0.0","24.0","7.0","5.0","13.0","21.0","0.0","118.0","103.0","4.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","0.0","108.0","33.0","21.0","3.0","0.0","0.0","12.0","5.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Indiana","1997579","Crail, Sam","1:2, 2:1, 3:1, 6:1, 8:3, 9:6, 10:1, 11:3","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","5","0","0","6","12","0"
"0","Indiana","1997576","Kaletha, Logan","1:28, 2:5, 4:1","34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","34","0","0","0","0"
"0","Indiana","1997577","Dunham, Elijah","1:1, 3:2, 6:4, 7:2, 8:5, 9:1, 10:6, 12:1","22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","11","0","0","0","0","0","0","7","7","0"
"0","Indiana","1658240","Hobbie, Brian","16:1, 17:1, 11:1, 13:2, 14:3, 15:2","10","0.0","10.0","0.0","15.2","0.0","17.0","10.0","8.0","6.0","6.0","0.0","72.0","64.0","4.0","2.0","1.0","0.0","0.0","2.0","1.0","7.0","2.0","0.0","0.0","81.0","26.0","13.0","0.0","0.0","0.0","24.0","2.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Indiana","1997575","Barr, Cole","16:1, 5:1, 6:2, 8:1, 9:1, 10:1, 11:3, 12:2, 13:3","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","5","7","0","0","0","0","0","4","2"
"0","Indiana","1658243","Lowe, Christopher","4:1, 5:1, 6:1, 7:1, 11:1, 12:1","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","4","0","5","0"
"0","Indiana","1658245","Kryzsko, Kade","16:1, 11:1, 12:1, 13:1","4","0.0","4.0","0.0","4.1","0.0","12.0","7.0","7.0","2.0","6.0","0.0","28.0","25.0","4.0","1.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0.0","1.0","24.0","2.0","5.0","1.0","0.0","0.0","13.0","1.0","4","0","0","0","0","0","0","0","0","0","0","0"
"0","Indiana","1878080","Sloan, Grant","16:1, 18:2, 12:1, 14:1","5","0.0","5.0","0.0","7.0","0.0","4.0","0.0","0.0","0.0","5.0","0.0","25.0","23.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","8.0","7.0","0.0","0.0","0.0","22.0","2.0","5","0","0","0","0","0","0","0","0","0","0","0"
"0","Indiana","1658247","Stratten, Colby","2:1, 3:2, 5:2, 6:1, 7:1, 8:2, 9:2, 10:5, 11:3, 12:2, 13:1, 15:1","23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","17","3","0","0","0","0","0","4","2"
