"Game ID","Team","Player ID","Player","Lineup Position","Games","G","App","GS","IP","CG","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Mt. St. Mary's","1892396","Mcgough, Trey","18:1, 19:1, 11:1, 12:3, 13:2","8","0.0","8.0","7.0","35.1","1.0","52.0","36.0","33.0","23.0","34.0","0.0","179.0","153.0","12.0","0.0","0.0","3.0","4.0","1.0","0.0","0.0","0.0","1.0","1.0","542.0","37.0","30.0","2.0","4.0","0.0","9.0","14.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Mt. St. Mary's","1774313","Parker, Vaughn","4:17, 5:7, 6:3, 7:2, 8:2","31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","28","0","0","0","0","3","0","0"
"0","Mt. St. Mary's","1997357","Reeder, Cole","16:2, 17:1, 10:1, 13:1, 14:2","7","0.0","7.0","5.0","15.0","0.0","25.0","27.0","22.0","14.0","7.0","0.0","88.0","68.0","6.0","1.0","0.0","4.0","3.0","5.0","0.0","0.0","0.0","0.0","1.0","163.0","13.0","22.0","0.0","2.0","0.0","10.0","3.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Mt. St. Mary's","1892394","Esposito, Thomas","1:1, 2:1, 3:2, 6:1","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","3","0","0","0","0","0","0","4","0"
"0","Mt. St. Mary's","1892395","Narcise, A.J.","1:4, 7:2, 8:2, 9:7, 10:2, 11:2, 12:1","20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","5","2","8","0","6","0"
"0","Mt. St. Mary's","1774305","Daly, Pat","5:1, 6:2, 7:5, 8:2, 9:1, 10:1, 15:1","13","0.0","1.0","1.0","3.0","0.0","3.0","4.0","4.0","4.0","3.0","0.0","16.0","11.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","1.0","0.0","1.0","2.0","1","0","1","0","0","0","3","0","7","1","2","0"
"0","Mt. St. Mary's","1774309","Kuypers, Michael","16:2, 10:2, 11:1, 12:2, 14:1, 15:2","10","0.0","10.0","0.0","33.0","0.0","26.0","15.0","14.0","11.0","23.0","0.0","135.0","120.0","5.0","1.0","1.0","4.0","2.0","1.0","0.0","10.0","4.0","1.0","2.0","308.0","18.0","54.0","3.0","1.0","0.0","22.0","6.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Mt. St. Mary's","1774308","Kriss, Alex","2:15, 3:10, 4:2, 5:1, 7:1","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","29","0","0","0","0","0","0","0","0"
"0","Anderson (IN)","1871710","Willoughby, Jonathan","9:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","Anderson (IN)","1982203","Furnish, Miles","14:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","0","0","0","0","0","0","0","1","0"
