"Game ID","Team","Player ID","Player","Pos","Games","G","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out"
"0","Florida St.","0","Opponent Totals","Home","","0.0","149.0","1299.0","279.0","55.0","6.0","454.0","36.0","129.0","137.0","32.0","11.0","9.0","415.0","25.0","8.0","0.0","32.0"
"0","La Salle","0","Totals","Home","","0.0","75.0","620.0","148.0","28.0","7.0","220.0","10.0","66.0","64.0","21.0","11.0","4.0","144.0","11.0","10.0","0.0","18.0"
"0","La Salle","0","Opponent Totals","Home","","0.0","144.0","679.0","206.0","54.0","8.0","351.0","25.0","136.0","90.0","23.0","13.0","9.0","149.0","14.0","11.0","0.0","28.0"
"0","Union (TN)","0","Totals","Home","","0.0","5.0","33.0","6.0","3.0","0.0","9.0","0.0","5.0","6.0","2.0","0.0","0.0","8.0","1.0","0.0","0.0","0.0"
"0","Union (TN)","0","Opponent Totals","Home","","0.0","11.0","36.0","10.0","2.0","0.0","12.0","0.0","4.0","11.0","0.0","0.0","1.0","5.0","1.0","1.0","0.0","3.0"
"0","LIU Brooklyn","0","Totals","Home","","0.0","189.0","812.0","245.0","60.0","5.0","405.0","30.0","171.0","122.0","28.0","15.0","7.0","181.0","16.0","9.0","0.0","47.0"
"0","LIU Brooklyn","0","Opponent Totals","Home","","0.0","142.0","836.0","238.0","57.0","2.0","350.0","17.0","127.0","117.0","23.0","10.0","5.0","196.0","20.0","11.0","0.0","26.0"
"0","San Diego St.","0","Totals","Home","","0.0","182.0","1205.0","340.0","61.0","7.0","469.0","18.0","157.0","118.0","37.0","14.0","19.0","227.0","27.0","10.0","0.0","17.0"
"0","San Diego St.","0","Opponent Totals","Home","","0.0","149.0","1221.0","279.0","43.0","6.0","373.0","13.0","134.0","115.0","31.0","15.0","13.0","311.0","33.0","8.0","0.0","26.0"
"0","Bryant","0","Totals","Home","","0.0","126.0","627.0","186.0","29.0","11.0","273.0","12.0","111.0","73.0","31.0","7.0","8.0","87.0","14.0","7.0","0.0","14.0"
"0","Bryant","0","Opponent Totals","Home","","0.0","75.0","629.0","158.0","22.0","0.0","192.0","4.0","60.0","74.0","16.0","4.0","9.0","157.0","17.0","6.0","0.0","6.0"
"0","Dakota St.","0","Totals","Home"
"0","Dakota St.","0","Totals","Home"
"0","Southern U.","0","Totals","Home","","0.0","95.0","550.0","147.0","24.0","7.0","200.0","5.0","75.0","85.0","24.0","12.0","11.0","120.0","16.0","17.0","0.0","17.0"
"0","Southern U.","0","Opponent Totals","Home","","0.0","122.0","599.0","179.0","31.0","2.0","259.0","15.0","112.0","82.0","23.0","17.0","16.0","84.0","19.0","9.0","0.0","25.0"
"0","Maryville (MO)","0","Totals","Home"
"0","Maryville (MO)","0","Totals","Home"
"0","Princeton","0","Totals","Home","","0.0","48.0","453.0","97.0","10.0","0.0","116.0","3.0","38.0","53.0","9.0","2.0","2.0","107.0","13.0","3.0","0.0","4.0"
"0","Princeton","0","Opponent Totals","Home","","0.0","109.0","505.0","144.0","30.0","4.0","203.0","7.0","92.0","75.0","10.0","8.0","7.0","118.0","6.0","8.0","0.0","18.0"
"0","A&M-Corpus Christi","0","Totals","Home","","0.0","170.0","1033.0","290.0","49.0","15.0","408.0","13.0","153.0","116.0","32.0","13.0","5.0","234.0","18.0","9.0","0.0","37.0"
"0","A&M-Corpus Christi","0","Opponent Totals","Home","","0.0","172.0","1070.0","287.0","46.0","5.0","400.0","19.0","158.0","109.0","44.0","10.0","15.0","281.0","20.0","9.0","0.0","23.0"
"0","Bowling Green","0","Totals","Home","","0.0","71.0","541.0","148.0","27.0","0.0","193.0","6.0","60.0","54.0","7.0","1.0","12.0","116.0","14.0","3.0","0.0","2.0"
"0","Bowling Green","0","Opponent Totals","Home","","0.0","103.0","562.0","166.0","42.0","0.0","235.0","9.0","92.0","62.0","22.0","17.0","15.0","97.0","9.0","5.0","0.0","28.0"
"0","Trinity Christian","0","Totals","Home"
"0","Trinity Christian","0","Totals","Home"
"0","California","0","Totals","Home","","0.0","236.0","1029.0","325.0","62.0","1.0","509.0","40.0","211.0","128.0","39.0","17.0","16.0","193.0","24.0","20.0","0.0","32.0"
"0","California","0","Opponent Totals","Home","","0.0","148.0","1056.0","273.0","49.0","2.0","395.0","23.0","135.0","113.0","32.0","6.0","19.0","243.0","20.0","12.0","0.0","14.0"
"0","Sacramento St.","0","Totals","Home","","0.0","159.0","988.0","247.0","53.0","8.0","391.0","25.0","138.0","121.0","26.0","12.0","10.0","260.0","17.0","12.0","0.0","38.0"
"0","Sacramento St.","0","Opponent Totals","Home","","0.0","97.0","1003.0","221.0","51.0","2.0","321.0","15.0","83.0","75.0","32.0","9.0","16.0","255.0","21.0","7.0","0.0","11.0"
"0","Gonzaga","0","Totals","Home","","0.0","126.0","726.0","209.0","34.0","1.0","317.0","24.0","107.0","89.0","30.0","6.0","9.0","172.0","16.0","9.0","0.0","13.0"
"0","Gonzaga","0","Opponent Totals","Home","","0.0","74.0","726.0","169.0","26.0","4.0","254.0","17.0","72.0","64.0","19.0","4.0","11.0","208.0","16.0","7.0","0.0","11.0"
"0","Viterbo","0","Totals","Home"
"0","Viterbo","0","Totals","Home"
"0","North Ala.","0","Totals","Home","","0.0","13.0","38.0","16.0","0.0","1.0","27.0","3.0","12.0","9.0","2.0","0.0","1.0","8.0","1.0","1.0","0.0","2.0"
"0","North Ala.","0","Opponent Totals","Home","","0.0","10.0","37.0","11.0","0.0","0.0","17.0","2.0","9.0","2.0","2.0","0.0","0.0","5.0","0.0","1.0","0.0","1.0"
"0","Tex. Permian Basin","0","Totals","Home"
"0","Tex. Permian Basin","0","Totals","Home"
"0","UIC","0","Totals","Home"
"0","UIC","0","Totals","Home"
"0","La.-Monroe","0","Totals","Home","","0.0","159.0","841.0","225.0","48.0","4.0","338.0","19.0","137.0","117.0","36.0","9.0","23.0","199.0","29.0","11.0","0.0","35.0"
"0","La.-Monroe","0","Opponent Totals","Home","","0.0","148.0","919.0","241.0","46.0","3.0","365.0","24.0","126.0","99.0","29.0","8.0","10.0","209.0","21.0","10.0","0.0","30.0"
"0","Robert Morris (IL)","0","Totals","Home"
"0","Robert Morris (IL)","0","Totals","Home"
"0","Stanford","0","Totals","Home","","0.0","213.0","1117.0","310.0","62.0","13.0","479.0","27.0","189.0","129.0","37.0","15.0","19.0","239.0","20.0","17.0","0.0","34.0"
"0","Stanford","0","Opponent Totals","Home","","0.0","81.0","1141.0","221.0","36.0","1.0","307.0","16.0","74.0","98.0","29.0","4.0","9.0","292.0","19.0","11.0","0.0","12.0"
"0","Robert Morris-Peoria","0","Totals","Home"
"0","Robert Morris-Peoria","0","Totals","Home"
"0","Presbyterian","0","Totals","Home","","0.0","145.0","861.0","246.0","39.0","2.0","346.0","19.0","127.0","89.0","21.0","6.0","8.0","204.0","14.0","8.0","0.0","12.0"
"0","Presbyterian","0","Opponent Totals","Home","","0.0","157.0","874.0","245.0","32.0","3.0","328.0","15.0","142.0","93.0","42.0","7.0","14.0","185.0","16.0","8.0","0.0","33.0"
"0","Illinois","0","Totals","Home","","0.0","189.0","928.0","264.0","48.0","7.0","446.0","40.0","172.0","121.0","34.0","13.0","7.0","170.0","29.0","8.0","0.0","27.0"
"0","Illinois","0","Opponent Totals","Home","","0.0","161.0","970.0","256.0","48.0","2.0","362.0","18.0","148.0","110.0","21.0","18.0","11.0","189.0","26.0","13.0","0.0","41.0"
"0","Manhattan","0","Totals","Home","","0.0","54.0","431.0","111.0","16.0","4.0","141.0","2.0","47.0","51.0","25.0","5.0","9.0","77.0","5.0","5.0","0.0","6.0"
"0","Manhattan","0","Opponent Totals","Home","","0.0","68.0","468.0","122.0","27.0","8.0","180.0","5.0","60.0","59.0","15.0","6.0","5.0","103.0","10.0","2.0","0.0","5.0"
"0","Georgia","0","Totals","Home","","0.0","232.0","1104.0","327.0","57.0","5.0","511.0","39.0","215.0","148.0","28.0","18.0","22.0","221.0","24.0","5.0","0.0","26.0"
"0","Georgia","0","Opponent Totals","Home","","0.0","132.0","1109.0","248.0","47.0","5.0","374.0","23.0","122.0","132.0","38.0","11.0","9.0","304.0","31.0","6.0","0.0","18.0"
"0","UC Irvine","0","Totals","Home","","0.0","160.0","970.0","278.0","44.0","8.0","386.0","16.0","144.0","106.0","47.0","17.0","23.0","225.0","20.0","12.0","0.0","11.0"
"0","UC Irvine","0","Opponent Totals","Home","","0.0","155.0","1013.0","264.0","64.0","11.0","383.0","11.0","141.0","109.0","27.0","10.0","22.0","240.0","21.0","11.0","0.0","12.0"
"0","Little Rock","0","Totals","Home","","0.0","130.0","826.0","218.0","38.0","6.0","328.0","20.0","119.0","78.0","34.0","8.0","13.0","184.0","19.0","17.0","0.0","39.0"
